frequency	tag	average_word_count	average_descendant_num	immediate_texts_average_length	URL_example	normal_name	preserved_attribute
1	<iframe allowfullscreen= frameborder=@NUM height=@STYLE sandbox=allow-same-origin allow-scripts allow-forms allow-popups allow-popups-to-escape-sandbox allow-presentation scrolling=no seamless=seamless src=@LINK width=@STYLE>	0.0	0.0	0.0	https://forum.kremmania.hu/t/lapozo-web-oldal-es-cikk-ajanlo/489?page=147	null	default
1	<div class=onebox lazyYT lazyYT-container data-parameters=feature=oembed&wmode=opaque data-youtube-id=@ID data-youtube-title="Nem lehet minket betiltani">	0.0	2.0	0.0	https://forum.kremmania.hu/t/lapozo-web-oldal-es-cikk-ajanlo/489?page=158	null	default
7	<span class=googledocs-onebox-logo g-forms-logo>	0.0	0.0	0.0	https://forum.kremmania.hu/t/mit-hasznaltal-ma/56?page=221 https://forum.kremmania.hu/t/2019-es-sminkkihivas/222?page=52 https://forum.kremmania.hu/t/akciok-tudsz-rola/125?page=53 https://forum.kremmania.hu/t/bio-kozmetikai-termekek-szakdolgozati-kerdoiv/1448 https://forum.kremmania.hu/t/off-topic-csevegos-baratkozos-kremmaniasok/808?page=34	null	default
1	<div class=onebox lazyYT lazyYT-container data-parameters=feature=oembed&wmode=opaque data-youtube-id=@ID data-youtube-title=@InstallationNUM>	0.0	2.0	0.0	https://forum.kremmania.hu/t/pothaj-apolasa-hajtipusok-felrakasi-technikak/1440	null	default
1	<div class=lazyYT data-height=@STYLE data-parameters=feature=oembed&wmode=opaque data-width=@STYLE data-youtube-id=@ID data-youtube-title=Színtanácsadás tapasztalataim>	0.0	0.0	0.0	https://forum.kremmania.hu/t/evszaktipusok-szintanacsadas-velemenyek-tapasztalatok/169?page=3	null	default
1	<div class=lazyYT data-height=@STYLE data-parameters=feature=oembed&wmode=opaque data-width=@STYLE data-youtube-id=@ID data-youtube-title=FABIAN JULI SZIMFONIK>	0.0	0.0	0.0	https://forum.kremmania.hu/t/reg-mult-avagy-mit-hasznaltatok-tini-korban/429?page=6	null	default
1	<div class=lazyYT data-height=@STYLE data-parameters=feature=oembed&wmode=opaque data-width=@STYLE data-youtube-id=@ID data-youtube-title=@MájusiNUM>	0.0	0.0	0.0	https://forum.kremmania.hu/t/uj-unboxing-kepekkel/883?page=20	null	default
2	<div class=onebox lazyYT lazyYT-container data-parameters=feature=oembed&wmode=opaque data-youtube-id=@ID data-youtube-title=Jelenlegi smink kedvenceim>	0.0	2.0	0.0	https://forum.kremmania.hu/t/youtube-beauty-guruk/85?page=32 https://forum.kremmania.hu/t/uj-unboxing-kepekkel/883?page=148	null	default
1	<div class=onebox lazyYT lazyYT-container data-parameters=@LONG data-youtube-id=@ID data-youtube-title=It Cc krém teszt>	0.0	2.0	0.0	https://forum.kremmania.hu/t/uj-unboxing-kepekkel/883?page=151	null	default
13	<a class=onebox href=@LINK rel=nofollow ugc noopener target=@target>	0.0	1.0	0.0	https://forum.kremmania.hu/t/akciok-tudsz-rola/125?page=117 https://forum.kremmania.hu/t/adventi-kalendariumok/561?page=27 https://forum.kremmania.hu/t/adventi-kalendariumok/561?page=23 https://forum.kremmania.hu/t/viccek-poenok-vicces-kepek-nevessunk-egyutt/557?page=41 https://forum.kremmania.hu/t/uj-unboxing-kepekkel/883?page=161	null	default
2	<div class=onebox lazyYT lazyYT-container data-parameters=feature=oembed&wmode=opaque data-youtube-id=@ID data-youtube-title=Shopaholic>	0.0	2.0	0.0	https://forum.kremmania.hu/t/youtube-beauty-guruk/85?page=41 https://forum.kremmania.hu/t/uj-unboxing-kepekkel/883?page=271	null	default
1	<div class=lazyYT data-height=@STYLE data-parameters=feature=oembed&wmode=opaque data-width=@STYLE data-youtube-id=@ID data-youtube-title=Amazing Base - jane iredale>	0.0	0.0	0.0	https://forum.kremmania.hu/t/bevalt-alapozok-koezepes-eros-fedessel/168?page=3	null	default
1	<div class=lazyYT data-height=@STYLE data-parameters=feature=oembed&wmode=opaque data-width=@STYLE data-youtube-id=@ID data-youtube-title="Heat" - Shootout HD>	0.0	0.0	0.0	https://forum.kremmania.hu/t/off-topic-csevegos-baratkozos-kremmaniasok/808?page=3	null	default
1	<div class=lazyYT data-height=@STYLE data-parameters=feature=oembed&wmode=opaque data-width=@STYLE data-youtube-id=@ID data-youtube-title=Elton John - I Want Love>	0.0	0.0	0.0	https://forum.kremmania.hu/t/off-topic-csevegos-baratkozos-kremmaniasok/808?page=4	null	default
1	<div class=lazyYT data-height=@STYLE data-parameters=feature=oembed&wmode=opaque data-width=@STYLE data-youtube-id=@ID data-youtube-title=Glutenmentes bagett>	0.0	0.0	0.0	https://forum.kremmania.hu/t/off-topic-csevegos-baratkozos-kremmaniasok/808?page=11	null	default
1	<div class=lazyYT data-height=@STYLE data-parameters=feature=oembed&wmode=opaque data-width=@STYLE data-youtube-id=@ID data-youtube-title=Ponyvaregény (Tánc)>	0.0	0.0	0.0	https://forum.kremmania.hu/t/off-topic-csevegos-baratkozos-kremmaniasok/808?page=16	null	default
1	<div class=onebox lazyYT lazyYT-container data-parameters=feature=oembed&wmode=opaque data-youtube-id=@ID data-youtube-title=mwtnejem.nom.csajom>	0.0	2.0	0.0	https://forum.kremmania.hu/t/off-topic-csevegos-baratkozos-kremmaniasok/808?page=38	null	default
11	<svg aria-hidden=true class=fa d-icon d-icon-far-image svg-icon>	0.0	1.0	0.0	https://forum.kremmania.hu/t/off-topic-csevegos-baratkozos-kremmaniasok/808?page=50 https://forum.kremmania.hu/t/borapolasi-rutin/57?page=46 https://forum.kremmania.hu/t/mit-hasznaltal-ma/56?page=119 https://forum.kremmania.hu/t/mit-hasznaltal-ma/56?page=113 https://forum.kremmania.hu/t/off-topic-csevegos-baratkozos-kremmaniasok/808?page=48	null	default
11	<use xlink:href=#far-image>	0.0	0.0	0.0	https://forum.kremmania.hu/t/off-topic-csevegos-baratkozos-kremmaniasok/808?page=50 https://forum.kremmania.hu/t/mit-hasznaltal-ma/56?page=119 https://forum.kremmania.hu/t/viccek-poenok-vicces-kepek-nevessunk-egyutt/557?page=25 https://forum.kremmania.hu/t/mit-hasznaltal-ma/56?page=113 https://forum.kremmania.hu/t/off-topic-csevegos-baratkozos-kremmaniasok/808?page=48	null	default
10	<span class=filename>	0.0	0.0	0.0	https://forum.kremmania.hu/t/off-topic-csevegos-baratkozos-kremmaniasok/808?page=50 https://forum.kremmania.hu/t/mit-hasznaltal-ma/56?page=113 https://forum.kremmania.hu/t/mit-hasznaltal-ma/56?page=119 https://forum.kremmania.hu/t/off-topic-csevegos-baratkozos-kremmaniasok/808?page=48 https://forum.kremmania.hu/t/borapolasi-rutin/57?page=46	null	default
10	<svg aria-hidden=true class=fa d-icon d-icon-discourse-expand svg-icon>	0.0	1.0	0.0	https://forum.kremmania.hu/t/off-topic-csevegos-baratkozos-kremmaniasok/808?page=50 https://forum.kremmania.hu/t/off-topic-csevegos-baratkozos-kremmaniasok/808?page=48 https://forum.kremmania.hu/t/borapolasi-rutin/57?page=46 https://forum.kremmania.hu/t/mit-hasznaltal-ma/56?page=113 https://forum.kremmania.hu/t/mit-hasznaltal-ma/56?page=119	null	default
10	<use xlink:href=#discourse-expand>	0.0	0.0	0.0	https://forum.kremmania.hu/t/mit-hasznaltal-ma/56?page=113 https://forum.kremmania.hu/t/borapolasi-rutin/57?page=46 https://forum.kremmania.hu/t/off-topic-csevegos-baratkozos-kremmaniasok/808?page=48 https://forum.kremmania.hu/t/mit-hasznaltal-ma/56?page=119 https://forum.kremmania.hu/t/off-topic-csevegos-baratkozos-kremmaniasok/808?page=50	null	default
5	<span class=pdf-onebox-logo>	0.0	0.0	0.0	https://forum.kremmania.hu/t/akciok-tudsz-rola/125?page=154 https://forum.kremmania.hu/t/akciok-tudsz-rola/125?page=177 https://forum.kremmania.hu/t/akciok-tudsz-rola/125?page=47 https://forum.kremmania.hu/t/ruha-tar-avagy-minden-a-ruhakrol/487?page=19 https://forum.kremmania.hu/t/tippek-jotanacsok-koronavirus-idejere/911?page=46	null	default
1	<div class=onebox lazyYT lazyYT-container data-parameters=feature=oembed&wmode=opaque data-youtube-id=@ID data-youtube-title=@GettingNUM>	0.0	2.0	0.0	https://forum.kremmania.hu/t/ruha-tar-avagy-minden-a-ruhakrol/487?page=32	null	default
1	<video controls= height=@STYLE poster=@LINK style=@STYLE title=Elsa on Make a GIF width=@STYLE>	0.0	1.0	0.0	https://forum.kremmania.hu/t/swatchok-osszehasonlito-fotok/90?page=43	null	default
1	<video controls= height=@STYLE poster=@LINK style=@STYLE title=Elsa glitter on Make a GIF width=@STYLE>	0.0	1.0	0.0	https://forum.kremmania.hu/t/swatchok-osszehasonlito-fotok/90?page=43	null	default
1	<div class=lazyYT data-height=@STYLE data-parameters=feature=oembed&wmode=opaque data-width=@STYLE data-youtube-id=@ID data-youtube-title=Friends - Cowboy Joey>	0.0	0.0	0.0	https://forum.kremmania.hu/t/ajanlast-kerek/562?page=3	null	default
1	<div class=lazyYT data-height=@STYLE data-parameters=feature=oembed&wmode=opaque data-width=@STYLE data-youtube-id=@ID data-youtube-title=Paletta tag>	0.0	0.0	0.0	https://forum.kremmania.hu/t/ajanlast-kerek/562?page=52	null	default
2	<div class=onebox lazyYT lazyYT-container data-parameters=feature=oembed&wmode=opaque data-youtube-id=@ID data-youtube-title=@FOUNDATIONSNUM>	0.0	2.0	0.0	https://forum.kremmania.hu/t/ajanlast-kerek/562?page=84	null	default
1	<div class=onebox lazyYT lazyYT-container data-parameters=feature=oembed&wmode=opaque data-youtube-id=@ID data-youtube-title=THE BIG FAT SETTING SPRAY LIE>	0.0	2.0	0.0	https://forum.kremmania.hu/t/ajanlast-kerek/562?page=93	null	default
1	<span alt=@LONG class=broken-image title=>	0.0	2.0	0.0	https://forum.kremmania.hu/t/elfogyott-minden-amit-az-utobbi-idoben-elhasznaltal-vagy-fogyoban-van/114?page=5	null	default
2	<svg aria-hidden=true class=fa d-icon d-icon-unlink svg-icon>	0.0	1.0	0.0	https://forum.kremmania.hu/t/elfogyott-minden-amit-az-utobbi-idoben-elhasznaltal-vagy-fogyoban-van/114?page=5 https://forum.kremmania.hu/t/akciok-tudsz-rola/125?page=7	null	default
2	<use xlink:href=#unlink>	0.0	0.0	0.0	https://forum.kremmania.hu/t/akciok-tudsz-rola/125?page=7 https://forum.kremmania.hu/t/elfogyott-minden-amit-az-utobbi-idoben-elhasznaltal-vagy-fogyoban-van/114?page=5	null	default
1	<div class=lazyYT data-height=@STYLE data-parameters=feature=oembed&wmode=opaque data-width=@STYLE data-youtube-id=@ID data-youtube-title=HOW TO CLEAN MAKEUP BRUSHES!>	0.0	0.0	0.0	https://forum.kremmania.hu/t/ecset-vagy-beautyblender/173?page=3	null	default
1	<div class=lazyYT data-height=@STYLE data-parameters=feature=oembed&wmode=opaque data-width=@STYLE data-youtube-id=@ID data-youtube-title=A nagy paletta TAG! ⭐️ Luca>	0.0	0.0	0.0	https://forum.kremmania.hu/t/szemhejfestekek-es-palettak-minden-ami-szemre-valo/202?page=70	null	default
1	<div class=onebox lazyYT lazyYT-container data-parameters=feature=oembed&wmode=opaque data-youtube-id=@ID data-youtube-title=Teszteljünk! Hourglass smink>	0.0	2.0	0.0	https://forum.kremmania.hu/t/szemhejfestekek-es-palettak-minden-ami-szemre-valo/202?page=87	null	default
1	<div class=onebox lazyYT lazyYT-container data-parameters=feature=oembed&wmode=opaque data-youtube-id=@ID data-youtube-title=Dögös királykék füstös smink>	0.0	2.0	0.0	https://forum.kremmania.hu/t/szemhejfestekek-es-palettak-minden-ami-szemre-valo/202?page=96	null	default
1	<div class=onebox lazyYT lazyYT-container data-parameters=feature=oembed&wmode=opaque data-youtube-id=@ID data-youtube-title=@LASHESNUM>	0.0	2.0	0.0	https://forum.kremmania.hu/t/szemhejfestekek-es-palettak-minden-ami-szemre-valo/202?page=99	null	default
1	<div class=onebox lazyYT lazyYT-container data-parameters=feature=oembed&wmode=opaque data-youtube-id=@ID data-youtube-title=Gerincstabilizáló torna>	0.0	2.0	0.0	https://forum.kremmania.hu/t/szemhejfestekek-es-palettak-minden-ami-szemre-valo/202?page=105	null	default
1	<div class=onebox lazyYT lazyYT-container data-parameters=@LONG data-youtube-id=@ID data-youtube-title=@kiértékelőNUM>	0.0	2.0	0.0	https://forum.kremmania.hu/t/szemhejfestekek-es-palettak-minden-ami-szemre-valo/202?page=110	null	default
1	<div class=onebox lazyYT lazyYT-container data-parameters=feature=oembed&wmode=opaque data-youtube-id=@ID data-youtube-title=Madonna - Confessions Tour>	0.0	2.0	0.0	https://forum.kremmania.hu/t/off-topic-eletmodvaltas-le-a-kilokkal/1092?page=25	null	default
1	<div class=lazyYT data-height=@STYLE data-parameters=feature=oembed&wmode=opaque data-width=@STYLE data-youtube-id=@ID data-youtube-title=Sanyi a macska>	0.0	0.0	0.0	https://forum.kremmania.hu/t/viccek-poenok-vicces-kepek-nevessunk-egyutt/557?page=3	null	default
1	<div class=lazyYT data-height=@STYLE data-parameters=feature=oembed&wmode=opaque data-width=@STYLE data-youtube-id=@ID data-youtube-title=Madonna STAR BMW Commercial>	0.0	0.0	0.0	https://forum.kremmania.hu/t/viccek-poenok-vicces-kepek-nevessunk-egyutt/557?page=8	null	default
1	<div class=lazyYT data-height=@STYLE data-parameters=feature=oembed&wmode=opaque data-width=@STYLE data-youtube-id=@ID data-youtube-title=Ivan Mladek - Jozin z Bazin>	0.0	0.0	0.0	https://forum.kremmania.hu/t/viccek-poenok-vicces-kepek-nevessunk-egyutt/557?page=8	null	default
1	<div class=lazyYT data-height=@STYLE data-parameters=feature=oembed&wmode=opaque data-width=@STYLE data-youtube-id=@ID data-youtube-title=明知道下來不容易，卻非得上去為難自己！>	0.0	0.0	0.0	https://forum.kremmania.hu/t/viccek-poenok-vicces-kepek-nevessunk-egyutt/557?page=9	null	default
1	<video controls= height=@STYLE poster=@LINK style=@STYLE title=Perks of the Coronavirus 😍 width=@STYLE>	0.0	1.0	0.0	https://forum.kremmania.hu/t/viccek-poenok-vicces-kepek-nevessunk-egyutt/557?page=22	null	default
1	<div class=lazyYT data-height=@STYLE data-parameters=feature=oembed&wmode=opaque data-width=@STYLE data-youtube-id=@ID data-youtube-title=⚡Szuperhatékony FOGYÓKÚRA 🍽⚡>	0.0	0.0	0.0	https://forum.kremmania.hu/t/viccek-poenok-vicces-kepek-nevessunk-egyutt/557?page=24	null	default
1	<video controls= height=@STYLE poster=@LINK style=@STYLE title=Das Paket width=@STYLE>	0.0	1.0	0.0	https://forum.kremmania.hu/t/viccek-poenok-vicces-kepek-nevessunk-egyutt/557?page=26	null	default
1	<video controls= height=@STYLE poster=@LINK style=@STYLE title=2-2 width=@STYLE>	0.0	1.0	0.0	https://forum.kremmania.hu/t/viccek-poenok-vicces-kepek-nevessunk-egyutt/557?page=26	null	default
2	<video controls= height=@STYLE poster=@LINK style=@STYLE title=@NUM width=@STYLE>	0.0	1.0	0.0	https://forum.kremmania.hu/t/viccek-poenok-vicces-kepek-nevessunk-egyutt/557?page=28 https://forum.kremmania.hu/t/viccek-poenok-vicces-kepek-nevessunk-egyutt/557?page=27	null	default
1	<video controls= height=@STYLE poster=@LINK style=@STYLE title=Giovanni Bosco width=@STYLE>	0.0	1.0	0.0	https://forum.kremmania.hu/t/viccek-poenok-vicces-kepek-nevessunk-egyutt/557?page=44	null	default
1	<div class=onebox lazyYT lazyYT-container data-parameters=feature=oembed&wmode=opaque data-youtube-id=@ID data-youtube-title=LEZÁRÁSI ÉS OLTÁSI KÖZLEMÉNY>	0.0	2.0	0.0	https://forum.kremmania.hu/t/viccek-poenok-vicces-kepek-nevessunk-egyutt/557?page=48	null	default
1	<div class=lazyYT data-height=@STYLE data-parameters=feature=oembed&wmode=opaque data-width=@STYLE data-youtube-id=@ID data-youtube-title=Colourful 'Cloud' Eye Look>	0.0	0.0	0.0	https://forum.kremmania.hu/t/sminkjeink-avagy-smin-k-spiraciok/314?page=8	null	default
2	<hr>	0.0	0.0	0.0	https://forum.kremmania.hu/t/piacteri-furcsasagok-38521-valtozat/1079?page=18	null	default
1	<div class=onebox lazyYT lazyYT-container data-parameters=feature=oembed&wmode=opaque data-youtube-id=@ID data-youtube-title=JELENLEGI ARCÁPOLÁSI RUTINOM>	0.0	2.0	0.0	https://forum.kremmania.hu/t/piacteri-furcsasagok-38521-valtozat/1079?page=23	null	default
1	<div class=lazyYT data-height=@STYLE data-parameters=feature=oembed&wmode=opaque data-width=@STYLE data-youtube-id=@ID data-youtube-title=Schlupflider richtig schminken>	0.0	0.0	0.0	https://forum.kremmania.hu/t/youtube-beauty-guruk/85?page=9	null	default
1	<div class=lazyYT data-height=@STYLE data-parameters=feature=oembed&wmode=opaque data-width=@STYLE data-youtube-id=@ID data-youtube-title=Hello :)>	0.0	0.0	0.0	https://forum.kremmania.hu/t/youtube-beauty-guruk/85?page=14	null	default
1	<div class=lazyYT data-height=@STYLE data-parameters=feature=oembed&wmode=opaque data-width=@STYLE data-youtube-id=@ID data-youtube-title=REVIEW | Buxom Smoky Eye Stick>	0.0	0.0	0.0	https://forum.kremmania.hu/t/youtube-beauty-guruk/85?page=16	null	default
1	<div class=lazyYT data-height=@STYLE data-parameters=feature=oembed&wmode=opaque data-width=@STYLE data-youtube-id=@ID data-youtube-title=Perfect Eye Shadow Every Time>	0.0	0.0	0.0	https://forum.kremmania.hu/t/youtube-beauty-guruk/85?page=17	null	default
1	<div class=lazyYT data-height=@STYLE data-parameters=feature=oembed&wmode=opaque data-width=@STYLE data-youtube-id=@ID data-youtube-title=@TUESDAYSNUM>	0.0	0.0	0.0	https://forum.kremmania.hu/t/youtube-beauty-guruk/85?page=17	null	default
1	<div class=lazyYT data-height=@STYLE data-parameters=feature=oembed&wmode=opaque data-width=@STYLE data-youtube-id=@ID data-youtube-title=Umm.. I TRIED TATI BEAUTY>	0.0	0.0	0.0	https://forum.kremmania.hu/t/youtube-beauty-guruk/85?page=18	null	default
1	<div class=lazyYT data-height=@STYLE data-parameters=feature=oembed&wmode=opaque data-width=@STYLE data-youtube-id=@ID data-youtube-title=Easy Soft Glam Makeup Tutorial>	0.0	0.0	0.0	https://forum.kremmania.hu/t/youtube-beauty-guruk/85?page=23	null	default
1	<div class=lazyYT data-height=@STYLE data-parameters=feature=oembed&wmode=opaque data-width=@STYLE data-youtube-id=@ID data-youtube-title=@STYLE>	0.0	0.0	0.0	https://forum.kremmania.hu/t/youtube-beauty-guruk/85?page=26	null	default
1	<div class=onebox lazyYT lazyYT-container data-parameters=feature=oembed&wmode=opaque data-youtube-id=@ID data-youtube-title=@MakeupNUM>	0.0	2.0	0.0	https://forum.kremmania.hu/t/youtube-beauty-guruk/85?page=30	null	default
1	<div class=onebox lazyYT lazyYT-container data-parameters=@LONG data-youtube-id=@ID data-youtube-title=MITŐL FÉLELMETES EGY SMINK?>	0.0	2.0	0.0	https://forum.kremmania.hu/t/youtube-beauty-guruk/85?page=32	null	default
1	<div class=onebox lazyYT lazyYT-container data-parameters=feature=oembed&wmode=opaque data-youtube-id=@ID data-youtube-title=@BEAUTYNUM>	0.0	2.0	0.0	https://forum.kremmania.hu/t/youtube-beauty-guruk/85?page=33	null	default
1	<div class=onebox lazyYT lazyYT-container data-parameters=feature=oembed&wmode=opaque data-youtube-id=@ID data-youtube-title=@MárciusiNUM>	0.0	2.0	0.0	https://forum.kremmania.hu/t/youtube-beauty-guruk/85?page=40	null	default
1	<div class=onebox lazyYT lazyYT-container data-parameters=feature=oembed&wmode=opaque data-youtube-id=@ID data-youtube-title=Újabb bejelenteni való>	0.0	2.0	0.0	https://forum.kremmania.hu/t/youtube-beauty-guruk/85?page=42	null	default
1	<div class=onebox lazyYT lazyYT-container data-parameters=feature=oembed&wmode=opaque data-youtube-id=@ID data-youtube-title=Drágát vagy olcsót?>	0.0	2.0	0.0	https://forum.kremmania.hu/t/youtube-beauty-guruk/85?page=43	null	default
1	<div class=onebox lazyYT lazyYT-container data-parameters=feature=oembed&wmode=opaque data-youtube-id=@ID data-youtube-title=Sminkelős Q&amp;A>	0.0	2.0	0.0	https://forum.kremmania.hu/t/youtube-beauty-guruk/85?page=44	null	default
1	<div class=onebox lazyYT lazyYT-container data-parameters=@LONG data-youtube-id=@ID data-youtube-title=@STYLE>	0.0	2.0	0.0	https://forum.kremmania.hu/t/youtube-beauty-guruk/85?page=44	null	default
1	<div class=onebox lazyYT lazyYT-container data-parameters=feature=oembed&wmode=opaque data-youtube-id=@ID data-youtube-title=New Luxury Makeup Try-On Haul!>	0.0	2.0	0.0	https://forum.kremmania.hu/t/youtube-beauty-guruk/85?page=50	null	default
1	<div class=lazyYT data-height=@STYLE data-parameters=@LONG data-width=@STYLE data-youtube-id=@ID data-youtube-title=Maszk varrás nélkül>	0.0	0.0	0.0	https://forum.kremmania.hu/t/mit-hasznaltal-ma/56?page=347	null	default
1	<div class=onebox lazyYT lazyYT-container data-parameters=feature=oembed&wmode=opaque data-youtube-id=@ID data-youtube-title=SMINKELŐS KARÁCSONYI Q&amp;A>	0.0	2.0	0.0	https://forum.kremmania.hu/t/mit-hasznaltal-ma/56?page=482	null	default
1	<div class=lazyYT data-height=@STYLE data-parameters=feature=oembed&wmode=opaque data-width=@STYLE data-youtube-id=@ID data-youtube-title=No Bake Oreo Cheesecake>	0.0	0.0	0.0	https://forum.kremmania.hu/t/tippek-jotanacsok-koronavirus-idejere/911?page=12	null	default
1	<video controls= height=@STYLE poster=@LINK style=@STYLE title=Quarantine Workout 💪🏻😂 width=@STYLE>	0.0	1.0	0.0	https://forum.kremmania.hu/t/tippek-jotanacsok-koronavirus-idejere/911?page=16	null	default
1	<video controls= height=@STYLE poster=@LINK style=@STYLE title=Regina width=@STYLE>	0.0	1.0	0.0	https://forum.kremmania.hu/t/tippek-jotanacsok-koronavirus-idejere/911?page=26	null	default
1	<div class=lazyYT data-height=@STYLE data-parameters=feature=oembed&wmode=opaque data-width=@STYLE data-youtube-id=@ID data-youtube-title=TRYING PERMANENT CONCEALER>	0.0	0.0	0.0	https://forum.kremmania.hu/t/korrektor-ami-nem-oregit/174	null	default
1	<div class=lazyYT data-height=@STYLE data-parameters=feature=oembed&wmode=opaque data-width=@STYLE data-youtube-id=@ID data-youtube-title=Friends - HD - Ross's Teeth>	0.0	0.0	0.0	https://forum.kremmania.hu/t/onbizalomturbo/104?page=6	null	default
1	<span alt= class=broken-image title=This image is broken>	0.0	2.0	0.0	https://forum.kremmania.hu/t/akciok-tudsz-rola/125?page=7	null	default
