frequency	tag	average_word_count	average_descendant_num	immediate_texts_average_length	URL_example	hivatkozas	preserved_attribute
22515	<img alt=@alt border=@NUM class=lazy beforelazy data-image_height=@STYLE data-image_width=@STYLE data-original=@LINK height=@STYLE id=@NUM src=@LINK width=@STYLE>	0.0	0.0	0.0	https://velvet.hu/celeb/2011/04/29/eskuvo/londonban_meg_a_szippantoskocsinak_is_orulnek/?p=2 https://velvet.hu/celeb/2013/08/09/eloben_a_sziget_vip-bol/ujabb_kozepesen_hires_celeb_a_vip-ben/?p=1 https://velvet.hu/celeb/2011/04/29/eskuvo/huvos_szelek_fujnak/?p=2 https://velvet.hu/sztori/2013/02/18/p._laszlo_targyalas/a_nagyanyjaval_marad_p._laszlo_gyereke/ https://velvet.hu/celeb/2011/05/08/valovilagdonto/csalodottsag/?p=3	media_hivatkozas	src
191566	<span class=icon-gallery-open gallery_open image-icon glyph gallery>	0.0	0.0	0.0	https://velvet.hu/gumicukor/2016/05/10/ki_nezett_ki_legjobban_az_x-men_londoni_premierjen/ https://index.hu/sport/futball/2016/10/14/megnyito_uj_hidegkuti_nandor_stadion_mtk_sporting_cp/ https://index.hu/belfold/budapest/2014/03/03/napokon_belul_kezdik_a_volt_ipari_miniszterium_bontasat/ https://index.hu/belfold/budapest/2013/12/26/etelosztas/ https://totalcar.hu/tesztek/fiestastbem/	null	default
45077	<a class=image-link data-js-galeria-open-with=@NUM data-js-galeria-url=@LINK href=@LINK target=@target>	0.0	2.9938771435543625	0.0	https://totalcar.hu/tesztek/2012/05/07/sparta_gyozott/ https://totalcar.hu/magazin/hirek/167932/ https://totalcar.hu/magazin/hirek/174139/ https://totalcar.hu/magazin/hirek/2015/01/14/vegre_eljott_a_masodik_honda_nsx/ https://totalcar.hu/tesztek/tores/bravo07/	hivatkozas	href
16208	<img alt=@alt src=@LINK>	0.0	0.0	0.0	https://index.hu/urbanista/2008/10/14/linkek_magyarorszag_legmerdekebb_utcaitol_a_mozgolepcso_hajtasu_installacioig/ https://femina.hu/vilagsztar/jegkrem_csajok/ https://index.hu/kulfold/ep/2018/05/30/nem_az_europai_unio_lesz_az_uj_soros_gyorgy/ https://index.hu/kulfold/ep/hirek/2015/06/01/zoldek_ep-vitat_az_orosz_feketelistarol/ https://femina.hu/egeszseg/gyogymod_modern/	media_hivatkozas	src
11795	<img height=@STYLE src=@LINK width=@STYLE>	0.0	0.0	0.0	https://index.hu/info/neton/ https://index.hu/sport/forma1/2003/07/22/okpalik/ https://velvet.hu/celeb/hirek/167913/ https://index.hu/belfold/negypart0406/david_nincsenek_ertelmes_programok_a_nagyoknal/ https://index.hu/kulfold/0406talabani/	media_hivatkozas	src
15973	<img alt=@alt id=@szerkfotoNUM src=@LINK>	0.0	0.0	0.0	https://index.hu/gazdasag/2015/03/02/forbes2015/ https://index.hu/belfold/2015/02/25/orban_oroszbaratsaga_miatt_nem_jonnek_a_lengyelek/ https://index.hu/sport/futball/2014/vb/cikkek/nem_eltek_tul_az_olaszok/ https://totalcar.hu/magazin/bologatokutya/2014/09/05/a_nissan_erti_a_poent_a_ferrari_nem/ https://index.hu/mindekozben/poszt/2015/03/07/tuzijatekverseny/	media_hivatkozas	src
9697	<img alt=@alt height=@STYLE src=@LINK title=@title width=@STYLE>	0.0	0.0	0.0	https://index.hu/kultur/eletmod/neon6144/ https://index.hu/bulvar/0717mnkh/ https://index.hu/belfold/horvathbalaz/ https://index.hu/kultur/cinematrix/ccikkek/vizi1206/ https://index.hu/kulfold/cnnlov0403/	media_hivatkozas	src
2198	<div class=til-book__top>	0.0	4.0	0.0	https://index.hu/tudomany/til/2017/03/07/letezett_olyan_hogy_katonagyilkos_egyenruha/ https://index.hu/tudomany/til/2016/10/14/van_egy_ferfi_akinek_az_usa_kormanya_segit_naponta_beszivni/ https://index.hu/tudomany/til/2017/12/06/az_apple_napi_ket_liter_muizzadsagot_allit_elo/ https://index.hu/tudomany/til/2017/02/16/a_biztositotut_15_dollaros_tartozas_miatt_talaltak_fel/ https://index.hu/tudomany/til/2016/07/17/miert_lyukas_a_jegkocka/	null	default
2198	<div class=til-book__title til-book__box>	0.0	1.0	0.0	https://index.hu/tudomany/til/2017/05/06/miert_nem_eszunk_vadon_nott_banant/ https://index.hu/tudomany/til/2015/11/26/miert_gyorsabbak_a_keleti_iranyu_repuloutak/ https://index.hu/tudomany/til/2019/05/22/jessica_cox_feketeoves_pilota_kar_nelkul/ https://index.hu/tudomany/til/2018/03/27/majdnem_karrierjebe_kerult_az_urbe_csempeszett_szendvics/ https://index.hu/tudomany/til/2017/11/16/a_no_aki_70_evesen_7_maratont_futott_7_kontinensen_7_nap_alatt/	null	default
5253	<img alt=@alt src=@LINK width=@STYLE>	0.0	0.0	0.0	https://index.hu/kulfold/2019/08/12/beszallhatnak_az_utcasepres_koltsegeibe_a_zacskogyarak/ https://index.hu/tudomany/til/2016/12/07/horgaszhal_a_vilag_leghorrorisztikusabban_szaporodo_allata/ https://index.hu/tudomany/til/2016/06/05/felrobban-e_a_feje_ha_benntartja_a_tusszentest/ https://index.hu/kulfold/2019/11/19/india_szmog_legszennyezettseg_delhi_homalyos_tarlo_egetes_fust_autok_pakisztan_szallo_por/ https://index.hu/techtud/2019/07/19/muanyag_zacsko_doboz_vasarlas_plastic_free_july_muanyagmentes_julius/	media_hivatkozas	src
