frequency	tag	average_word_count	average_descendant_num	immediate_texts_average_length	URL_example	normal_name	preserved_attribute
5	<param name=swLiveConnect value=true>	0	0	0	https://alfahir.hu/tizmilliokat_lopott_egy_hateves_kislany_videoval https://alfahir.hu/elvettek_egy_gyermek_szaruhartyait https://alfahir.hu/penzert_adtak_volna_ferjhez_a_szoke_kislanyt https://alfahir.hu/cukikampany_cicat_ajandekozott_a_kislanynak_a_jo_fej_putyin	null	default
8	<param name=allowScriptAccess value=always>	0	0	0	https://alfahir.hu/ne_gondoljanak_rosszra_bovult_a_c_lista https://alfahir.hu/penzert_adtak_volna_ferjhez_a_szoke_kislanyt https://alfahir.hu/magyar_kultura_napja_pakoval_enekeltettek_a_himnuszt-20130122 https://alfahir.hu/ezt_mar_csak_ugy_hivjuk_vetkozteto_drog https://alfahir.hu/tizmilliokat_lopott_egy_hateves_kislany_videoval	null	default
161	<param name=src value=@LINK>	0	0	0	https://alfahir.hu/szazotven_tek_es_lepett_akcioba https://alfahir.hu/pert_nyert_jobbik_tv2-vel_szemben_-_itt_helyreigaz%C3%ADt%C3%A1s-20120204 https://alfahir.hu/%C3%BAj%C3%A9vk%C3%B6sz%C3%B6nt%C5%91_az_olimpia_v%C3%A1ros%C3%A1ban-20120101 https://alfahir.hu/vona_g%C3%A1bor_az_mtv_ma_reggel_c%C3%ADm%C5%B1_m%C5%B1sor%C3%A1ban-20120116 https://alfahir.hu/balczo_magyarorszag_gyarmati_sorba_kerult	null	default
26	<param name=allowfullscreen value=true>	0	0	0	https://alfahir.hu/segitunk_a_fidesznek_meg_nincs_minden_veszve https://alfahir.hu/vona_gabor_a_parlament_tv_vendege_volt https://alfahir.hu/betoro_struccok_mexikoban-20120807 https://alfahir.hu/tizmilliokat_lopott_egy_hateves_kislany_videoval https://alfahir.hu/volner_janos_a_parlament_televizio_vendege_volt-20121125	null	default
24	<param name=allowscriptaccess value=always>	0	0	0	https://alfahir.hu/volner_janos_a_parlament_televizio_vendege_volt-20121125 https://alfahir.hu/betoro_struccok_mexikoban-20120807 https://alfahir.hu/tizmilliokat_lopott_egy_hateves_kislany_videoval https://alfahir.hu/hogyan_hallgass_radiot_egy_fuszal_segitsegevel_video-20121224 https://alfahir.hu/filmtorteneti_ritkasag_1935_36_es_szilvesztere_video-20130101	null	default
6	<param name=pluginspage value=@LINK>	0	0	0	https://alfahir.hu/elvettek_egy_gyermek_szaruhartyait https://alfahir.hu/penzert_adtak_volna_ferjhez_a_szoke_kislanyt https://alfahir.hu/tizmilliokat_lopott_egy_hateves_kislany_videoval https://alfahir.hu/betoro_struccok_mexikoban-20120807 https://alfahir.hu/femtolvajok_fosztogatjak_az_omladozo_putriva_lett_mszp_szekhazat-20130214	null	default
4	<param name=swliveconnect value=true>	0	0	0	https://alfahir.hu/penzert_adtak_volna_ferjhez_a_szoke_kislanyt https://alfahir.hu/elvettek_egy_gyermek_szaruhartyait https://alfahir.hu/tizmilliokat_lopott_egy_hateves_kislany_videoval	null	default
5	<param name=base value=@LINK>	0	0	0	https://alfahir.hu/elvettek_egy_gyermek_szaruhartyait https://alfahir.hu/cukikampany_cicat_ajandekozott_a_kislanynak_a_jo_fej_putyin https://alfahir.hu/penzert_adtak_volna_ferjhez_a_szoke_kislanyt https://alfahir.hu/tizmilliokat_lopott_egy_hateves_kislany_videoval	null	default
13	<param name=flashvars value=@LINK>	0	0	0	https://alfahir.hu/betoro_struccok_mexikoban-20120807 https://alfahir.hu/ne_gondoljanak_rosszra_bovult_a_c_lista https://alfahir.hu/kanada_kulugyminiszterre_palesztin_cipozaborban https://alfahir.hu/ezt_mar_csak_ugy_hivjuk_vetkozteto_drog https://alfahir.hu/elvettek_egy_gyermek_szaruhartyait	null	default
52	<iframe allowfullscreen= frameborder=@NUM gesture=media height=@STYLE src=@LINK width=@STYLE>	0	0.01923076923	0	https://alfahir.hu/2017/11/17/mav_kampany_fidesz_kuna_tibor_hever_kristof https://alfahir.hu/2017/11/02/veradas_jobbik_egeszsegugy https://alfahir.hu/2017/11/01/gyurcsany_ferenc_demokratikus_koalicio_kettos_allampolgarsag_szavazati_jog https://alfahir.hu/2017/10/25/oraatallitas_kepli_lajos_jobbik_fidesz_szavazas_parlament https://alfahir.hu/2017/10/26/ovoda_miskolc_jakab_peter_jobbik_kriza_akos_felderito_n1tv	beagyazott_tartalom	src
75	<iframe allowfullscreen=true frameborder=@NUM src=@LINK style=@STYLE>	0	0	0	https://alfahir.hu/2019/03/04/tulora_deutsch_tamas https://alfahir.hu/2018/04/02/kampany_valasztas_reszvetel_rtl_klub_amc_comedy_central https://alfahir.hu/2018/09/06/orvoshiany_egeszsegugy https://alfahir.hu/2019/04/26/busz_abroncs_szigetszentmiklos_halasztelek_gyermekveszelyeztetes https://alfahir.hu/2018/08/15/paks2_fizetes_lenkei_istvan	beagyazott_tartalom	src
3	<a class=colorbox data-cbox-img-attrs={"alt":"vendéglátós tüntetés"} data-colorbox-gallery= href=@LINK target=@target title=@title>	0	1	0	https://alfahir.hu/2020/11/11/vendeglatosok_tuntetes_koronavirusjarvany_hosok_tere_jarulekcsokkentes_bertamogatas https://alfahir.hu/2021/02/01/vendeglatosok_turizmus_tuntetes_korlatozasok_enyhitese_hosok_tere	null	default
1176	<iframe allow=@LONG allowfullscreen=true frameborder=@NUM height=@STYLE scrolling=no src=@LINK style=@STYLE width=@STYLE>	0	0.002551020408	0	https://alfahir.hu/2021/05/19/jobbik_orszagos_kampany_lakasprivatizacio_buda_var_berlakasvagyon_mi_varunk_berlakas https://alfahir.hu/2021/10/01/ellenzeki_elovalasztas_budapest_14_valasztokerulet_rakosmenten_es_kobanyakertvaros https://alfahir.hu/2021/05/27/jakab_peter_jobbik_kover_laszlo https://alfahir.hu/2021/05/15/elovalasztas21_brenner_koloman_jobbik_elovalasztas_fidesz_demokracia_valasztokerulet https://alfahir.hu/2021/02/23/orban_viktor_titkos_alagut_puskas_arena_jakab_peter_stummer_janos_jobbik	beagyazott_tartalom	src
934	<img alt=@alt class=@STYLE data-entity-type=file data-entity-uuid=@LONG src=@LINK>	0	0	0	https://alfahir.hu/2019/11/25/sport_lelato_orosz_doppingbotrany_vladimir_mutko_wada_rusada_oroszorszag_2020_as_olimpia https://alfahir.hu/2019/08/21/jobbik_ifjusagi_tagozat_terezvaros_kampany_torvenysertes_helyreallitas https://alfahir.hu/2020/09/13/forma_1_f1_toszkan_nagydij_mugello_lewis_hamilton_valtteri_bottas_alexander_albon https://alfahir.hu/2020/11/16/jarvany_nemzeti_nepegeszsegugyi_kozpont https://alfahir.hu/2019/04/10/lex_ceu_brenner_koloman_ungar_peter_jobbik_lmp_manfred_weber_orban_viktor_szel_bernadett	media_hivatkozas	src
22	<meta charset=@NUM>	0	0	0	https://alfahir.hu/2017/12/08/lengyel_robert_siofok_jobbik_allami_szamvevoszek https://alfahir.hu/2017/05/05/hidveghi_balazs_fidesz_fidelitas_matrica_meszaros_lorinc https://alfahir.hu/2020/03/13/pdsz_szucs_tamas_iskolak_bezarasa https://alfahir.hu/2017/05/03/karad_foldmutyi_fidesz https://alfahir.hu/2017/09/15/volner_janos_kozmedia_berunio_bevandorlas	null	default
1	<a class=colorbox data-cbox-img-attrs={"alt":"Fake News"} data-colorbox-gallery= href=@LINK target=@target title=@title>	0	1	0	https://alfahir.hu/2020/07/02/schiffer_andras_jobbik_mi_hazank_mozgalom_fake_news	null	default
41	<img alt=@alt class=caption src=@LINK title=@title>	0	0	0	https://alfahir.hu/2017/07/10/ute_ujpest_fc_cimer https://alfahir.hu/millios_havi_fizetese_van_matolcsy_baratnojenek https://alfahir.hu/egy_heja_figyelte_velunk_a_szervetobe_bujt_csinos_lanyokat https://alfahir.hu/2016/08/26/orban_viktor_v4ek_europai_unio_bevandorlas https://alfahir.hu/2017/03/10/radnoti_zoltan_rabbi_mazsihisz_jobbik_vona_gabor_wass_albert_trianon_szovjet_megszallas	media_hivatkozas	src
