frequency	tag	average_word_count	average_descendant_num	immediate_texts_average_length	URL_example	normal_name	preserved_attribute
16	<iframe allowfullscreen= frameborder=@NUM scrolling=no src=@LINK style=@STYLE>	0.0	0.0	0.0	https://vs.hu/sport/osszes/megolte-a-focit-a-psg-es-a-real-madrid-botlott-a-manunited-es-a-juve-1021 https://vs.hu/sport/osszes/sosem-volt-meg-ekkora-balhe-a-motogp-ben-1026 https://vs.hu/sport/osszes/norvegia-magyarorszag-eloben-1112 https://vs.hu/sport/osszes/magyarorszag-feroer-szigetek-eloben-1008 https://vs.hu/sport/osszes/megmenekult-az-arsenal-nyolc-gol-leverkusenben-1020	beagyazott_tartalom	src	
1	<iframe allowfullscreen= height=@STYLE mozallowfullscreen= src=@LINK style=@STYLE webkitallowfullscreen= width=@STYLE>	0.0	0.0	0.0	https://vs.hu/sport/osszes/vilagvege-video-a-videoton-stadionjabol-0212	beagyazott_tartalom	src	
1	<iframe allowfullscreen= height=@STYLE src=@LINK style=@STYLE width=@STYLE>	0.0	0.0	0.0	https://vs.hu/sport/osszes/a-juve-vezetett-de-a-hajraban-a-manchester-united-forditani-tudott-1107	beagyazott_tartalom	src	
1	<iframe allowfullscreen= mozallowfullscreen= scrolling=no src=@LINK style=@STYLE webkitallowfullscreen=>	0.0	0.0	0.0	https://vs.hu/kozelet/osszes/vajon-miert-nincsenek-amerikaiak-a-panamai-aktakban-0406	beagyazott_tartalom	src	
1	<iframe allowfullscreen=@NUM frameborder=@NUM height=@STYLE src=@LINK width=@STYLE>	0.0	0.0	0.0	https://vs.hu/sport/osszes/moyes-nem-tudja-a-jatekosainak-nevet-1125	beagyazott_tartalom	src	
11	<iframe allowfullscreen=allowfullscreen frameborder=@NUM height=@STYLE src=@LINK width=@STYLE>	0.0	0.0	0.0	https://vs.hu/magazin/osszes/lezuhant-egy-hajo-a-kanari-szigeteken-0327 https://vs.hu/sport/osszes/miert-igazolt-dzsudzsak-balazs-torokorszagba-0817 https://vs.hu/kozelet/osszes/remalomtoplista-1115 https://vs.hu/kozelet/osszes/most-nem-lesz-nepszavazas-paksrol-0130 https://vs.hu/kozelet/osszes/kozzetettek-a-nemzetbiztonsagi-jelentest-goncz-arpad-kifutyuleserol-0630	beagyazott_tartalom	src	
5	<iframe allowfullscreen=true allowtransparency=true frameborder=@NUM height=@STYLE mozallowfullscreen=true scrolling=no src=@LINK webkitallowfullscreen=true width=@STYLE>	0.0	0.0	0.0	https://vs.hu/magazin/osszes/a-mocskos-szaju-melissa-mccarthy-pesti-berhazban-gyilkol-0113 https://vs.hu/magazin/osszes/osszeomlott-egy-feluljaro-a-vebe-helyszinen-video-0704 https://vs.hu/magazin/osszes/alzheimeres-julianne-moore-es-szadista-zenetanar-indul-az-oscarert-1211 https://vs.hu/sport/osszes/nezo-ugrott-le-a-muugrok-tornyabol-0506 https://vs.hu/magazin/osszes/johnny-depp-pornofilmforgatason-erzi-magat-1111	beagyazott_tartalom	src	
34	<iframe allowfullscreen=true allowtransparency=true frameborder=@NUM height=@STYLE scrolling=no src=@LINK style=@STYLE width=@STYLE>	0.0	0.0	0.0	https://vs.hu/magazin/osszes/elkeszult-a-b-my-lake-hivatalos-trailere-0628 https://vs.hu/kozelet/osszes/orban-10-ezer-forintos-utalvany-a-nyugdijasoknak-1129 https://vs.hu/sport/osszes/massa-fia-tonkreverte-ricciardot-a-hazi-gokartversenyen-0423 https://vs.hu/kozelet/osszes/infantilis-simicskazassal-indult-el-andy-vajna-radioja-0608 https://vs.hu/sport/osszes/soha-nem-latott-magyar-siker-a-kutyasportban-0517	beagyazott_tartalom	src	
1	<iframe allowfullscreen=true frameborder=@NUM height=@STYLE id=@LONG scrolling=no src=@LINK width=@STYLE>	0.0	0.0	0.0	https://vs.hu/kozelet/osszes/volt-szoci-politikus-ceget-vinne-az-allam-1209	beagyazott_tartalom	src	
9	<iframe allowfullscreen=true frameborder=@NUM height=@STYLE id=@videoplayerINUM mozallowfullscreen=true scrolling=no src=@LINK webkitallowfullscreen=true width=@STYLE>	0.0	0.0	0.0	https://vs.hu/kozelet/osszes/orban-nem-menekultaradatrol-hanem-nepvandorlasrol-van-szo-0626 https://vs.hu/kozelet/osszes/tusk-dicserte-aztan-a-kereszteny-ertekekre-figyelmeztette-orbant-0903 https://vs.hu/kozelet/osszes/unios-jogbol-oktattak-a-bekeretett-magyar-nagykovetet-a-nemetek-0626 https://vs.hu/kozelet/osszes/orban-nem-hozni-hanem-vinni-kene-a-menekulteket-0625 https://vs.hu/kozelet/osszes/tusk-dicserte-aztan-a-kereszteny-ertekekre-figyelmeztette-orbant-0903	beagyazott_tartalom	src	
3	<iframe allowfullscreen=true frameborder=@NUM height=@STYLE id=nyt_video_player marginheight=@STYLE marginwidth=@STYLE scrolling=no src=@LINK title=@LONG width=@STYLE>	0.0	0.0	0.0	https://vs.hu/magazin/osszes/bizarr-video-beszelo-mozgo-erzo-szexbabukat-keszitettek-0613 https://vs.hu/kozelet/osszes/gyerekek-arcaba-fujtak-gazsprevel-a-magyar-hataron-0903 https://vs.hu/kozelet/osszes/ujabb-video-az-igazoltatas-elol-menekult-a-kesobb-lelott-fekete-ferfi-0410	beagyazott_tartalom	src	
3	<iframe allowfullscreen=true frameborder=@NUM height=@STYLE scrolling=no src=@LINK width=@STYLE>	0.0	0.0	0.0	https://vs.hu/magazin/osszes/jennifer-lawrence-mindhalalig-kitart-bradley-cooper-mellett-0912 https://vs.hu/sport/osszes/mourinho-megvedte-messit-jol-jatszott-0714 https://vs.hu/sport/osszes/mourinho-angol-portugal-dontot-var-0604	beagyazott_tartalom	src	
2	<iframe allowfullscreen=true frameborder=@NUM height=@STYLE src=@LINK style=@STYLE width=@STYLE>	0.0	0.0	0.0	https://vs.hu/kozelet/osszes/nagy-sikert-aratott-a-torok-kormanyfo-virtualis-attrakcioja-0128 https://vs.hu/magazin/osszes/1-vagy-5-maris-vita-van-hany-extasyt-lehet-bevinni-a-fesztivalra-1016	beagyazott_tartalom	src	
1	<iframe allowfullscreen=true height=@STYLE src=@LINK width=@STYLE>	0.0	0.0	0.0	https://vs.hu/kozelet/osszes/keszitsen-otthon-mamutot-1114	beagyazott_tartalom	src	
1	<iframe allowfullscreen=true id=@videoplayerNUM mozallowfullscreen=true src=@LINK style=@STYLE webkitallowfullscreen=true>	0.0	0.0	0.0	https://vs.hu/kozelet/osszes/naci-karlendites-a-jobbikos-eskuvon-0121	beagyazott_tartalom	src	
1	<iframe allowtransparency=true class=twitter-tweet twitter-tweet-rendered frameborder=@NUM height=@STYLE id=@twitterNUM scrolling=no style=@STYLE title=Embedded Tweet>	0.0	0.0	0.0	https://vs.hu/sport/osszes/olasz-nagydij-padlogazzal-a-kiralyi-parkban-0905	media_tartalom	default	
77	<iframe allowtransparency=true frameborder=@NUM height=@STYLE scrolling=no src=@LINK style=@STYLE width=@STYLE>	0.0	0.0	0.0	https://vs.hu/sport/osszes/ibra-kiralykent-jottem-legendakent-tavozom-0513 https://vs.hu/sport/osszes/ozil-mekkaban-0523 https://vs.hu/sport/osszes/autoverseny-kozben-mobilozott-megbuntettek-0528 https://vs.hu/sport/osszes/szalai-nem-jatszhat-portugalia-ellen-0901 https://vs.hu/kozelet/osszes/uj-politikai-dinasztia-alakul-az-usa-ban-a-trump-csalad-felemelkedese-1201	beagyazott_tartalom	src	
12	<iframe allowtransparency=true frameborder=@NUM height=@STYLE src=@LINK width=@STYLE>	0.0	0.0	0.0	https://vs.hu/magazin/osszes/tenyleg-fekete-volt-beethoven-0614 https://vs.hu/magazin/osszes/rangattak-mar-ki-rendorok-az-autobol-kendrick-lamar-uj-lemeze-0331 https://vs.hu/sport/osszes/mi-szol-a-nemetek-oltozojeben-a-meccs-elott-0713 https://vs.hu/magazin/osszes/rangattak-mar-ki-rendorok-az-autobol-kendrick-lamar-uj-lemeze-0331 https://vs.hu/sport/osszes/es-azt-tudta-hogy-howardnak-a-zenei-izlese-is-jo-0706	beagyazott_tartalom	src	
1	<iframe allowtransparency=true frameborder=@NUM scrolling=no src=@LINK style=@STYLE>	0.0	0.0	0.0	https://vs.hu/magazin/osszes/brad-pitt-ragoval-kopte-szembe-a-kotekedo-riportert-1023	beagyazott_tartalom	src	
2	<iframe border=@NUM height=@STYLE src=@LINK width=@STYLE>	0.0	0.0	0.0	https://vs.hu/kozelet/osszes/orszagos-sztrajkkal-fenyegetoznek-a-taxisok-0120 https://vs.hu/kozelet/osszes/tovabbra-is-tart-a-taxis-savlezaras-de-ma-fordulat-johet-0120	beagyazott_tartalom	src	
1	<iframe class=ilg_video_embed frameborder=@NUM height=@STYLE scrolling=no src=@LINK width=@STYLE>	0.0	0.0	0.0	https://vs.hu/magazin/osszes/egy-sarga-audi-terrorizalja-eszak-olaszorszagot-0125	beagyazott_tartalom	src	
2	<iframe class=indavideo-player frameborder=@NUM height=@STYLE id=@playerNUM scrolling=no src=@LINK title=indavideo video player type=text/html width=@STYLE>	0.0	0.0	0.0	https://vs.hu/magazin/osszes/orban-hazakerult-magyarorszagra-a-seuso-kincs-het-darabja-0326 https://vs.hu/kozelet/osszes/nem-jelolik-ujra-a-kokainozassal-vadolt-fideszest-0616	beagyazott_tartalom	src	
14	<iframe class=indavideo-player frameborder=@NUM height=@STYLE scrolling=no src=@LINK title=indavideo video player type=text/html width=@STYLE>	0.0	0.0	0.0	https://vs.hu/kozelet/osszes/a-dk-pinter-sandort-kerdezi-az-aldozathibaztato-rendorvideokrol-1125 https://vs.hu/kozelet/osszes/vajon-meg-mindig-kozepkori-modon-gondolkodunk-a-szexualis-eroszakrol-0321 https://vs.hu/kozelet/osszes/provokatorfigyelo-csapatot-alapit-a-fidelitas-0318 https://vs.hu/sport/osszes/kiderult-miert-adhatta-at-a-buntetot-messi-neymarnak-0212 https://vs.hu/sport/osszes/bogdan-elete-egyik-legjobb-meccsen-vedte-ki-a-pool-szemet-0124	beagyazott_tartalom	src	
1	<iframe class=scribd_iframe_embed data-aspect-ratio=@NUM data-auto-height=@STYLE frameborder=@NUM height=@STYLE id=@NUM scrolling=no src=@LINK width=@STYLE>	0.0	0.0	0.0	https://vs.hu/kozelet/osszes/havi-252-ezer-forintot-tankol-kozpenzbol-a-rekorder-kepviselo-0122	beagyazott_tartalom	src	
2	<iframe class=scribd_iframe_embed data-aspect-ratio=0.7068965517241379 data-auto-height=@STYLE frameborder=@NUM height=@STYLE id=@NUM scrolling=no src=@LINK width=@STYLE>	0.0	0.0	0.0	https://vs.hu/kozelet/osszes/tobb-jatekfegyvert-is-kilott-a-fogyasztovedelem-0804 https://vs.hu/kozelet/osszes/egy-egesz-tantestulet-fellazadt-az-oktatasi-rendszer-ellen-0106	beagyazott_tartalom	src	
1	<iframe class=scribd_iframe_embed data-aspect-ratio=0.707221350078493 data-auto-height=@STYLE frameborder=@NUM height=@STYLE id=@NUM scrolling=no src=@LINK width=@STYLE>	0.0	0.0	0.0	https://vs.hu/kozelet/osszes/nekimentek-a-kollegai-a-noi-principium-mellett-kiallo-bagdy-emokenek-0111	beagyazott_tartalom	src	
1	<iframe class=scribd_iframe_embed data-aspect-ratio=0.7074509803921568 data-auto-height=@STYLE frameborder=@NUM height=@STYLE id=@NUM scrolling=no src=@LINK width=@STYLE>	0.0	0.0	0.0	https://vs.hu/gazdasag/osszes/takarekszovetkezetek-demjan-minden-vadja-alaptalan-1107	beagyazott_tartalom	src	
2	<iframe class=scribd_iframe_embed data-aspect-ratio=0.7080062794348508 data-auto-height=@STYLE frameborder=@NUM height=@STYLE id=@NUM scrolling=no src=@LINK width=@STYLE>	0.0	0.0	0.0	https://vs.hu/gazdasag/osszes/az-on-penze-jo-helyen-van-gyorsan-nezze-meg-ezt-a-listat-0421 https://vs.hu/kozelet/osszes/egyes-politikusok-szerint-megtiszteltetes-az-orosz-feketelistan-lenni-0531	beagyazott_tartalom	src	
1	<iframe class=scribd_iframe_embed data-aspect-ratio=0.7729220222793488 data-auto-height=@STYLE frameborder=@NUM height=@STYLE id=@NUM scrolling=no src=@LINK width=@STYLE>	0.0	0.0	0.0	https://vs.hu/sport/osszes/elkepzelhetetlenul-sok-penzt-akar-kicsikarni-egy-drukker-az-nfl-tol-0124	beagyazott_tartalom	src	
1	<iframe class=scribd_iframe_embed data-aspect-ratio=0.7735849056603774 data-auto-height=@STYLE frameborder=@NUM height=@STYLE id=@NUM scrolling=no src=@LINK width=@STYLE>	0.0	0.0	0.0	https://vs.hu/magazin/osszes/prosztatarak-miatt-halt-meg-lemmy-0120	beagyazott_tartalom	src	
1	<iframe class=scribd_iframe_embed data-aspect-ratio=null data-auto-height=@STYLE frameborder=@NUM height=@STYLE scrolling=no src=@LINK title=@LONG width=@STYLE>	0.0	0.0	0.0	https://vs.hu/magazin/osszes/a-kavehazi-magikus-realista-leo-perutz-0107	beagyazott_tartalom	src	
1	<iframe class=scribd_iframe_embed data-aspect-ratio=null data-auto-height=@STYLE frameborder=@NUM height=@STYLE scrolling=no src=@LINK title=Olivia Laing: A magányos város width=@STYLE>	0.0	0.0	0.0	https://vs.hu/magazin/osszes/a-magany-folzabalja-a-lelket1-0211	beagyazott_tartalom	src	
13	<iframe class=scribd_iframe_embed data-aspect-ratio=undefined data-auto-height=@STYLE frameborder=@NUM height=@STYLE id=@NUM scrolling=no src=@LINK width=@STYLE>	0.0	0.0	0.0	https://vs.hu/kozelet/osszes/a-klik-mori-tankeruletenek-vezetoje-tamogatja-a-tiltakozo-tanarokat-0112 https://vs.hu/magazin/osszes/rengeteg-problemat-talalt-a-gyermekruhaknal-a-fogyasztovedelem-0721 https://vs.hu/kozelet/osszes/megalkudtak-a-gorogokkel-0713 https://vs.hu/kozelet/osszes/aggodnak-a-dekanok-a-jogaszkepzesert-0609 https://vs.hu/magazin/osszes/vegre-tudjuk-hanyadan-allunk-a-szen-monoxid-merokkel-0313	beagyazott_tartalom	src	
3	<iframe class=twitter-tweet twitter-tweet-rendered id=@twitterNUM>	0.0	0.0	0.0	https://vs.hu/magazin/osszes/kiakadt-a-net-az-uj-tronok-harca-epizodon-miert-0423 https://vs.hu/magazin/osszes/kiakadt-a-net-az-uj-tronok-harca-epizodon-miert-0423 https://vs.hu/kozelet/osszes/sajatos-szankciot-tervez-oroszorszag-a-nyugattal-szemben-0513	media_tartalom	default	
346	<iframe class=vine-embed frameborder=@NUM height=@STYLE src=@LINK width=@STYLE>	0.0	0.0	0.0	https://vs.hu/sport/osszes/izland-siman-megverte-hollandiat-1013 https://vs.hu/sport/osszes/magyarorszag-dania-percrol-percre-1215 https://vs.hu/sport/osszes/hatalmas-meccsen-hatranybol-felallva-nyert-a-bayern-1101 https://vs.hu/sport/osszes/21-eves-srac-csinalta-ki-mourinho-chelsea-jet-egy-bombajo-meccsen-0101 https://vs.hu/sport/osszes/ancelotti-eltaktikazta-magat-siman-nyerte-a-varosi-derbit-az-atletico-0107	beagyazott_tartalom	src	
1	<iframe draggable=false frameborder=@NUM id=bmiCal scrolling=no src=@LINK style=@STYLE>	0.0	0.0	0.0	https://vs.hu/magazin/osszes/elhizas-ellen-legjobb-ha-a-gyartok-es-az-ettermek-kisebb-adagot-adnak-1122	beagyazott_tartalom	src	
1	<iframe frameborder=“0" height=@STYLE src=@LINK width=@STYLE>	0.0	0.0	0.0	https://vs.hu/sport/osszes/reklamfilm-lett-messi-iran-elleni-csavarasabol-0630	beagyazott_tartalom	src	
1	<iframe frameborder=@NUM height=@STYLE id=@playerNUM scrolling=no src=@LINK title=indavideo video player type=text/html width=@STYLE>	0.0	0.0	0.0	https://vs.hu/kozelet/osszes/van-gaz-babam-1118	beagyazott_tartalom	src	
9	<iframe frameborder=@NUM height=@STYLE id=@playerNUM scrolling=no src=@LINK title=indavideo video player width=@STYLE>	0.0	0.0	0.0	https://vs.hu/kozelet/osszes/a-budaorsi-rendorkapitanysag-birsagolt-a-legabszurdabban-0708 https://vs.hu/magazin/osszes/az-ugyeszseg-is-vizsgalodik-a-gyermekrak-alapitvanynal-0119 https://vs.hu/kozelet/osszes/miert-12-ezer-forint-az-ingyenes-jegy-a-gyerekszinhazba-1130 https://vs.hu/kozelet/osszes/a-hir-tv-belehangositott-a-mesterhazy-beszedbe-0131 https://vs.hu/sport/osszes/beckhammel-forgatjak-ujra-a-kultuszfilmet-0629	beagyazott_tartalom	src	
1	<iframe frameborder=@NUM height=@STYLE id=29570-600-340 scrolling=no src=@LINK width=@STYLE>	0.0	0.0	0.0	https://vs.hu/sport/osszes/mi-mast-lehetne-karacsony-masnapjatol-csinalni-1229	beagyazott_tartalom	src	
18	<iframe frameborder=@NUM height=@STYLE id=molvideoplayer scrolling=no src=@LINK title=MailOnline Embed Player width=@STYLE>	0.0	0.0	0.0	https://vs.hu/sport/osszes/33-millio-forintos-lesz-odegaard-heti-zsebpenze-madridban-0122 https://vs.hu/sport/osszes/kolto-apa-es-city-indulokkal-teleirt-gitar-itt-a-wayne-rooney-show-0929 https://vs.hu/kozelet/osszes/ujabb-mozgolepcsohorror-kinaban-egy-ferfi-elvesztette-a-labat-0803 https://vs.hu/magazin/osszes/ilyen-amikor-elsullyed-egy-masfelmilliardos-jacht-0821 https://vs.hu/magazin/osszes/ver-mindenutt-sulyos-baleset-egy-brit-hullamvasuton-0602	beagyazott_tartalom	src	
1	<iframe frameborder=@NUM height=@STYLE id=yahoo-iphone-score-board scrolling=no src=@LINK style=@STYLE width=@STYLE>	0.0	0.0	0.0	https://vs.hu/magazin/osszes/mar-csak-harom-ora-es-jon-az-uj-iphone-0909	beagyazott_tartalom	src	
3	<iframe frameborder=@NUM height=@STYLE marginheight=@STYLE marginwidth=@STYLE scrolling=no src=@LINK width=@STYLE>	0.0	0.0	0.0	https://vs.hu/gazdasag/osszes/neked-lesz-jobb-ha-adakozol-1220 https://vs.hu/kozelet/osszes/bomba-robbant-az-angyalfoldi-bankban-a-cikk-folyamatosan-frissul-0113 https://vs.hu/gazdasag/osszes/neked-lesz-jobb-ha-adakozol-1220	beagyazott_tartalom	src	
3	<iframe frameborder=@NUM height=@STYLE mozallowfullscreen=true src=@LINK webkitallowfullscreen=true width=@STYLE>	0.0	0.0	0.0	https://vs.hu/kozelet/osszes/kamala-es-malala-kepzelt-es-valodi-muszlim-szuperhosok-1120 https://vs.hu/kozelet/osszes/sikeresen-fustolik-ki-a-romkocsmazok-a-bennszulotteket-1125 https://vs.hu/kozelet/osszes/az-adidas-lenyomja-a-nike-t-1107	beagyazott_tartalom	src	
1	<iframe frameborder=@NUM height=@STYLE name=mystudiyoIframe scrolling=no src=@LINK title=QuizRevolution.com width=@STYLE>	0.0	0.0	0.0	https://vs.hu/sport/osszes/szavazzon-on-szerint-kit-takar-ki-a-labda-a-kepeken-0620	beagyazott_tartalom	src	
1	<iframe frameborder=@NUM height=@STYLE scrollbars=no scrolling=no src=@LINK width=@STYLE>	0.0	0.0	0.0	https://vs.hu/magazin/osszes/altatodalokat-csinaltak-rihanna-szamaibol-0325	beagyazott_tartalom	src	
1	<iframe frameborder=@NUM height=@STYLE scrolling=no seamless= src=@LINK width=@STYLE>	0.0	0.0	0.0	https://vs.hu/kozelet/osszes/jelen-pillanatban-kesz-zoltan-vezet-0222	beagyazott_tartalom	src	
2	<iframe frameborder=@NUM scrolling=no src=@LINK style=@STYLE>	0.0	0.0	0.0	https://vs.hu/gazdasag/osszes/vs-hu-lakasindex-dolgozz-pesten-lakj-komaromban-1108 https://vs.hu/kozelet/osszes/rogan-47-milliot-kolt-a-karacsonyra-1120	beagyazott_tartalom	src	
4	<iframe frameborder=@NUM src=@LINK style=@STYLE>	0.0	0.0	0.0	https://vs.hu/gazdasag/osszes/tobb-szaz-unios-projekt-ertelmet-kerdojelezik-meg-a-civilek-1211 https://vs.hu/kozelet/osszes/a-maga-modjan-konzultalt-a-bevandorlasrol-a-tesco-dal-szerzoje-0608 https://vs.hu/magazin/osszes/tudja-hogy-mennyit-kapunk-az-eu-tol-es-hogy-mennyit-fizetunk-nekik-1203 https://vs.hu/kozelet/osszes/mutatjuk-hol-van-hely-magyarorszagon-a-menekulteknek-0903	beagyazott_tartalom	src	
4	<iframe frameborder=no framespacing=@NUM height=@STYLE scrolling=no src=@LINK width=@STYLE>	0.0	0.0	0.0	https://vs.hu/sport/osszes/alonso-videoban-uzeni-jol-van-0227 https://vs.hu/sport/osszes/egy-fa-es-egy-villanyoszlop-allitotta-meg-a-milan-jatekos-ferrarijat-0229 https://vs.hu/sport/osszes/hanga-csillogott-az-olasz-kosarasok-all-star-galajan-0118 https://vs.hu/sport/osszes/messinek-egy-kis-freestyle-foci-is-belefer-0707	beagyazott_tartalom	src	
4	<iframe frameborder=no height=@STYLE marginheight=@STYLE marginwidth=@STYLE noresize=@STYLE scrolling=no src=@LINK width=@STYLE>	0.0	0.0	0.0	https://vs.hu/sport/osszes/tarsai-elott-kasztraltak-a-tuszul-ejtett-olimpikont-1202 https://vs.hu/kozelet/osszes/videora-vettek-hogy-eg-porra-egy-hoverboard-1231 https://vs.hu/kozelet/osszes/elutotte-majd-lerugta-a-motorost-az-oregoni-rendor-0126 https://vs.hu/magazin/osszes/lovoldozes-volt-lil-wayne-hazanal1-0311	beagyazott_tartalom	src	
130	<iframe frameborder=no height=@STYLE scrolling=no src=@LINK width=@STYLE>	0.0	0.0	0.0	https://vs.hu/magazin/osszes/regenyekbol-ir-zenet-a-szamitogep-0527 https://vs.hu/kozelet/osszes/azt-hittem-valahol-kavet-daralnak-de-az-mar-geppisztoly-volt-1023 https://vs.hu/kozelet/osszes/megtalaltam-a-fiam-helyet-most-mar-nyugodtan-meghalhatok-0511 https://vs.hu/kozelet/osszes/tizezrek-halnak-meg-a-rossz-egeszsegugy-miatt-0613 https://vs.hu/magazin/osszes/ez-aztan-a-premium-kategorias-erotika-2015-legjobb-magyar-szamai-1222	beagyazott_tartalom	src	
5	<iframe height=@STYLE id=@videoplayerNUM src=@LINK style=@STYLE width=@STYLE>	0.0	0.0	0.0	https://vs.hu/magazin/osszes/kalomista-a-zuschlag-sztoribol-rendszervalto-filmet-csinalna-0318 https://vs.hu/kozelet/osszes/juhasz-peter-a-platformjara-bizza-a-dontest-0109 https://vs.hu/kozelet/osszes/molnar-zsolt-nemzetbiztonsagi-vizsgalatot-ker-maga-ellen-0508 https://vs.hu/kozelet/osszes/a-ketes-multrol-erdemes-elore-szolni-0507 https://vs.hu/kozelet/osszes/nincs-meg-sem-a-paksi-szerzodes-sem-simon-gabor-lemondasa-0212	beagyazott_tartalom	src	
1	<iframe height=@STYLE scrolling=auto src=@LINK width=@STYLE>	0.0	0.0	0.0	https://vs.hu/kozelet/osszes/melyik-volt-a-kampany-legbizarrabb-pillanata-1012	beagyazott_tartalom	src	
5	<iframe height=@STYLE scrolling=no src=@LINK style=@STYLE width=@STYLE>	0.0	0.0	0.0	https://vs.hu/magazin/osszes/jennifer-aniston-vegre-csunya-1126 https://vs.hu/sport/osszes/az-arsenal-es-a-chelsea-focival-a-roma-rulettel-jutott-a-16-koze-1209 https://vs.hu/sport/osszes/az-oriasolo-kakasok-mar-a-legjobb-nyolc-kozott-az-fa-kupaban-0215 https://vs.hu/gazdasag/osszes/altalanossagban-befagytak-az-arak-magyarorszagon-0311 https://vs.hu/sport/osszes/az-oriasolo-kakasok-mar-a-legjobb-nyolc-kozott-az-fa-kupaban-0215	beagyazott_tartalom	src	
4	<iframe height=@STYLE scrolling=no src=@LINK width=@STYLE>	0.0	0.0	0.0	https://vs.hu/gazdasag/osszes/ki-az-az-orult-aki-most-orosz-ceget-vasarol-0225 https://vs.hu/gazdasag/osszes/rengeteg-penzt-nyomott-kina-a-kepunkbe-megis-panikolunk-0826 https://vs.hu/kozelet/osszes/fel-ora-alatt-ert-ki-a-mento-meghalt-a-ferfi-0925 https://vs.hu/gazdasag/osszes/ugy-tunik-orban-elszamitotta-magat-0311	beagyazott_tartalom	src	
2	<iframe height=@STYLE seamless= src=@LINK style=@STYLE width=@STYLE>	0.0	0.0	0.0	https://vs.hu/magazin/osszes/magyar-bandat-valasztott-a-deezer-0526 https://vs.hu/magazin/osszes/ennel-atlatszobb-klipet-meg-nem-latott-0526	beagyazott_tartalom	src	
5	<iframe id=@videoplayerNUM src=@LINK style=@STYLE>	0.0	0.0	0.0	https://vs.hu/kozelet/osszes/varga-mihaly-nekunk-ehhez-jogunk-van-1116 https://vs.hu/kozelet/osszes/ujra-lathato-vida-es-goodfriend-talalkozasa-1113 https://vs.hu/kozelet/osszes/gyomroi-polgarmester-helyi-suhancok-manipulaltak-a-kepeket-0607 https://vs.hu/kozelet/osszes/lemond-a-zsidozo-keceli-polgarmester-1021 https://vs.hu/kozelet/osszes/vida-ildiko-rarugta-az-ajtot-az-amerikai-kovetsegre-1110	beagyazott_tartalom	src	
