frequency	tag	average_word_count	average_descendant_num	immediate_texts_average_length	URL_example	normal_name	preserved_attribute
8	<div class=plprint id=@LONG>	42.625	1.375	31.75	https://vs.hu/sport/osszes/igy-dozeroljak-le-a-puskas-stadiont-0303 https://vs.hu/sport/osszes/igy-dozeroljak-le-a-puskas-stadiont-0303 https://vs.hu/sport/osszes/igy-dozeroljak-le-a-puskas-stadiont-0303 https://vs.hu/sport/osszes/igy-dozeroljak-le-a-puskas-stadiont-0303 https://vs.hu/sport/osszes/igy-dozeroljak-le-a-puskas-stadiont-0303	bekezdes	default
8	<div class=post-body>	35.625	4.625	14.5	https://vs.hu/kozelet/osszes/lemondott-a-brit-fuggetlenpart-vezetoje-0704 https://vs.hu/kozelet/osszes/elhagyta-a-bortont-lagzi-lajcsi-0124 https://vs.hu/kozelet/osszes/lemondott-a-brit-fuggetlenpart-vezetoje-0704 https://vs.hu/kozelet/osszes/lemondott-a-brit-fuggetlenpart-vezetoje-0704 https://vs.hu/kozelet/osszes/tobben-megserultek-egy-tiszafuredi-lakastuzben-0120	bekezdes	default
31	<div class=post-lead>	39.25806451612903	1.903225806451613	20.129032258064516	https://vs.hu/sport/osszes/7500-jegyet-adtak-el-eddig-a-magyar-finnre-1106 https://vs.hu/sport/osszes/7500-jegyet-adtak-el-eddig-a-magyar-finnre-1106 https://vs.hu/sport/osszes/bogdan-adam-szerdan-a-fradiban-vedett-0325 https://vs.hu/sport/osszes/archiv-felveteleknek-nyitott-youtube-csatornat-az-mlsz-0225 https://vs.hu/sport/osszes/valoban-infantinora-van-most-szukseg-0227	bekezdes	default
5	<div class=print-link>	18.2	0.4	18.0	https://vs.hu/kozelet/osszes/25-kilo-kokainnal-kaptak-el-drogcsempesz-buvart-kaliforniaban-0821 https://vs.hu/kozelet/osszes/25-kilo-kokainnal-kaptak-el-drogcsempesz-buvart-kaliforniaban-0821 https://vs.hu/kozelet/osszes/25-kilo-kokainnal-kaptak-el-drogcsempesz-buvart-kaliforniaban-0821 https://vs.hu/kozelet/osszes/25-kilo-kokainnal-kaptak-el-drogcsempesz-buvart-kaliforniaban-0821 https://vs.hu/kozelet/osszes/25-kilo-kokainnal-kaptak-el-drogcsempesz-buvart-kaliforniaban-0821	bekezdes	default
24	<div class=single-article__lead>	21.75	1.0	15.416666666666666	https://vs.hu/kozelet/osszes/ismet-gyalog-indult-el-tobb-szaz-menekult-roszkerol-0909 https://vs.hu/kozelet/osszes/ismet-gyalog-indult-el-tobb-szaz-menekult-roszkerol-0909 https://vs.hu/kozelet/osszes/ismet-gyalog-indult-el-tobb-szaz-menekult-roszkerol-0909 https://vs.hu/kozelet/osszes/kiscsoportost-vertek-ossze-egy-szegedi-ovodaban-0109 https://vs.hu/kozelet/osszes/ismet-gyalog-indult-el-tobb-szaz-menekult-roszkerol-0909	bekezdes	default
16	<div class=spacer>	17.0	0.5	16.3125	https://vs.hu/kozelet/osszes/itt-egy-mszp-s-aki-szerint-jo-a-kerites-1103 https://vs.hu/sport/osszes/miklos-az-elso-az-alpesisi-vb-edzesen-0202 https://vs.hu/kozelet/osszes/itt-egy-mszp-s-aki-szerint-jo-a-kerites-1103 https://vs.hu/kozelet/osszes/itt-egy-mszp-s-aki-szerint-jo-a-kerites-1103 https://vs.hu/sport/osszes/wawrinka-visszacsuszott-a-teniszezok-vilagranglistajan-0202	bekezdes	default
19	<div class=storyHead>	28.63157894736842	2.1578947368421053	16.57894736842105	https://vs.hu/magazin/osszes/konyhai-uzenotablanak-hasznaltak-az-egymillio-fontos-festmenyt-0722 https://vs.hu/magazin/osszes/geri-halliwellt-eljegyezte-christian-horner-red-bull-fonok-1111 https://vs.hu/magazin/osszes/konyhai-uzenotablanak-hasznaltak-az-egymillio-fontos-festmenyt-0722 https://vs.hu/kozelet/osszes/lottolaz-tort-ki-a-briteken-a-meses-nyeremeny-remenyeben-0109 https://vs.hu/kozelet/osszes/lottolaz-tort-ki-a-briteken-a-meses-nyeremeny-remenyeben-0109	bekezdes	default
13	<div class=summary>	14.076923076923077	0.5384615384615384	13.846153846153847	https://vs.hu/kozelet/osszes/az-eu-is-tamogatja-hogy-gorogorszagban-maradjanak-az-erkezo-menekulok-0126 https://vs.hu/kozelet/osszes/az-eu-is-tamogatja-hogy-gorogorszagban-maradjanak-az-erkezo-menekulok-0126 https://vs.hu/kozelet/osszes/az-eu-is-tamogatja-hogy-gorogorszagban-maradjanak-az-erkezo-menekulok-0126 https://vs.hu/kozelet/osszes/az-eu-is-tamogatja-hogy-gorogorszagban-maradjanak-az-erkezo-menekulok-0126 https://vs.hu/kozelet/osszes/az-eu-is-tamogatja-hogy-gorogorszagban-maradjanak-az-erkezo-menekulok-0126	bekezdes	default
11	<div class=title>	42.45454545454545	2.4545454545454546	17.818181818181817	https://vs.hu/kozelet/osszes/kertesz-imre-a-new-york-times-kicenzurazta-az-interjumat-1111 https://vs.hu/kozelet/osszes/kertesz-imre-a-new-york-times-kicenzurazta-az-interjumat-1111 https://vs.hu/kozelet/osszes/a-mediatanacs-elkaszalta-a-class-fm-et-0801 https://vs.hu/kozelet/osszes/kertesz-imre-a-new-york-times-kicenzurazta-az-interjumat-1111 https://vs.hu/kozelet/osszes/kertesz-imre-a-new-york-times-kicenzurazta-az-interjumat-1111	bekezdes	default
27	<div class=zn-body__paragraph>	26.25925925925926	0.6296296296296297	23.037037037037038	https://vs.hu/kozelet/osszes/a-halalosztag-es-az-allamfo-bosszuja-elol-menekul-a-volt-bergyilkos-0106 https://vs.hu/kozelet/osszes/a-halalosztag-es-az-allamfo-bosszuja-elol-menekul-a-volt-bergyilkos-0106 https://vs.hu/kozelet/osszes/megint-meghalt-egy-akcioban-egy-rendorkutya-0401 https://vs.hu/magazin/osszes/obama-atadta-az-utolso-kitunteteseket-1123 https://vs.hu/magazin/osszes/obama-atadta-az-utolso-kitunteteseket-1123	bekezdes	default
40	<div id=@LONG>	52.85	2.125	0.0	https://vs.hu/kozelet/osszes/jo-levego-jo-oktatas-keves-menekult-ennyi-eleg-a-kinaiaknak-0813 https://vs.hu/kozelet/osszes/jo-levego-jo-oktatas-keves-menekult-ennyi-eleg-a-kinaiaknak-0813 https://vs.hu/kozelet/osszes/jo-levego-jo-oktatas-keves-menekult-ennyi-eleg-a-kinaiaknak-0813 https://vs.hu/kozelet/osszes/februarban-elzartak-a-csapot-a-kozgep-elol-0430 https://vs.hu/kozelet/osszes/februarban-elzartak-a-csapot-a-kozgep-elol-0430	bekezdes	default
31	<div id=@updateNUM>	21.129032258064516	1.7419354838709677	10.935483870967742	https://vs.hu/kozelet/osszes/2-halott-terrorista-7-letartoztatas-vege-a-hajszanak-parizsban-1118 https://vs.hu/kozelet/osszes/2-halott-terrorista-7-letartoztatas-vege-a-hajszanak-parizsban-1118 https://vs.hu/kozelet/osszes/2-halott-terrorista-7-letartoztatas-vege-a-hajszanak-parizsban-1118 https://vs.hu/kozelet/osszes/2-halott-terrorista-7-letartoztatas-vege-a-hajszanak-parizsban-1118 https://vs.hu/kozelet/osszes/2-halott-terrorista-7-letartoztatas-vege-a-hajszanak-parizsban-1118	bekezdes	default
