frequency	tag	average_word_count	average_descendant_num	immediate_texts_average_length	URL_example	normal_name	preserved_attribute
641	<o:p>	0.12012480499219969	0.028081123244929798	0.0842433697347894	https://maszol.ro/belfold/131937-megaldottak-a-felujitott-kozel-850-eves-arpad-kori-monostortemplomot-a-szatmar-megyei-akoson https://maszol.ro/kulfold/66889-winkler-az-europai-unio-valsagokban-alakul https://maszol.ro/gazdasag/54153-haromszeki-diakok-jelentkezeset-varjak-az-otletek-versenyere https://maszol.ro/kultura/69826-temesvar-lesz-europa-kulturalis-f-varosa-2021-ben https://maszol.ro/belfold/77488-fiatal-palyakezd-kkel-talalkozott-borboly-csaba-kolozsvaron	default	default	
27	<ol start=@NUM>	23.333333333333332	5.777777777777778	0.0	https://maszol.ro/sport/Vizes-Eb-Hosszu-Katinka-bronzermes-200-meter-vegyesen https://maszol.ro/belfold/Osszehivtak-a-Maros-Megyei-Tanacs-nyilvanos-soros-uleset-X	lista	default	
18	<ol style=@STYLE>	56.5	6.166666666666667	0.0	https://maszol.ro/belfold/60108-kisebbsegben-bukaresti-tortenet https://maszol.ro/sport/88992-maros-megyei-sportolokat-dijaznak-a-maros-megyei-sport-kivalosagok-napjan https://maszol.ro/gazdasag/113771-allasokat-hirdetett-a-transilvania-motor-ring-ugyintez-karbantarto-szolgalata-x https://maszol.ro/belfold/15654-torvenytar-az-epuletenergetikai-tanusitvanyrol https://maszol.ro/eletmod/106926-ez-a-tiz-leginkabb-fugg-seget-okozo-etel	lista	default	
21	<ol type=i>	8.047619047619047	2.0	0.0	https://maszol.ro/belfold/Osszehivtak-a-Maros-Megyei-Tanacs-nyilvanos-soros-uleset-X	lista	default	
635	<ol>	61.98267716535433	6.277165354330709	0.0	https://maszol.ro/belfold/112263-ep-valasztasok-50-szazalekos-feldolgozottsag-7-szazalekon-az-rmdsz https://maszol.ro/eletmod/Erdelyi-izek-a-Rhedey-ajanlasaval-paradicsomleves-rakott-krumpli-es-csoroge-a-hetvegere https://maszol.ro/belfold/89075-kisebbsegben-magyar-tankonyvek-nelkul https://maszol.ro/kulfold/117567-orszagosan-a-fidesz-gy-zott-de-visszaszerezte-budapestet-az-ellenzek-percr-l-percre https://maszol.ro/sport/3319-tisztesseges-helytallas-a-gepesz-utcaban	lista	default	
1	<orsz biztos= csoport= ill.= int= k= kisebbs= sz= t= vmely=>	38.0	0.0	38.0	https://maszol.ro/velemeny/12223-nagy-e-jozsef-en-tudom-miert-esett-le-a-bacsi	lista	default	
1	<p align=@STYLE class=keret lang=en-US>	53.0	2.0	54.0	https://maszol.ro/kulfold/Vincze-Lorant-elfogadhatatlan-a-21-szazad-Europajaban-nemzetisegi-alapon-ingatlanokat-elkobozni	bekezdes	default	
1	<p align=@STYLE class=keret>	86.0	16.0	0.0	https://maszol.ro/belfold/Bizakodo-a-leendo-haromszeki-prefektussal-szemben-Antal-Arpad-sepsiszentgyorgyi-polgarmester	bekezdes	default	
152	<p align=@STYLE class=western>	51.80263157894737	4.940789473684211	22.06578947368421	https://maszol.ro/belfold/Lakber-nyelvtanulasi-es-vallalkozasi-tamogatast-kinal-az-onkormanyzat https://maszol.ro/belfold/Minden-sepsiszentgyorgyi-diak-visszaterhet-az-iskolaba https://maszol.ro/belfold/Medvekarok-Haromszeken-vendeglokbe-es-maganhazakba-tornek-be-az-allatok https://maszol.ro/belfold/Ujabb-afrikai-sertespestis-gocpontokat-talaltak-Haromszeken https://maszol.ro/belfold/Bizakodo-a-leendo-haromszeki-prefektussal-szemben-Antal-Arpad-sepsiszentgyorgyi-polgarmester	bekezdes	default	
11	<p align=@STYLE lang=en-US>	71.81818181818181	5.363636363636363	0.09090909090909091	https://maszol.ro/kulfold/Vincze-Lorant-elfogadhatatlan-a-21-szazad-Europajaban-nemzetisegi-alapon-ingatlanokat-elkobozni https://maszol.ro/velemeny/A-Szuezi-csatorna-bedugulasanak-kozvetett-tanulsaga	bekezdes	default	
7	<p align=@STYLE lang=hu-HU>	48.142857142857146	4.285714285714286	23.285714285714285	https://maszol.ro/kulfold/Husz-eves-a-budapesti-Hagyomanyok-Haza-nemzetpolitikai-lapszemle https://maszol.ro/gazdasag/Hivatalos-adatok-a-jarvany-miatt-nagyot-zuhant-tavaly-a-szekelyfoldi-turizmus-teljesitmenye	bekezdes	default	
267	<p align=@STYLE style=@STYLE>	28.857677902621724	0.8651685393258427	24.917602996254683	https://maszol.ro/belfold/114609-osszehivtak-a-maros-megyei-tanacs-soros-uleset-x https://maszol.ro/velemeny/Lyukak-a-sajton https://maszol.ro/belfold/2180-borbely-laszlo-az-igazsagert-a-mikoert https://maszol.ro/belfold/26043-gyilkos-magyar-dallal-hodit-a-norveg-tehetsegkutato-gyereksztarja https://maszol.ro/belfold/20022-lanycsoktol-bugyiig-avagy-magyarorszag-helynevei-dalban	bekezdes	default	
7595	<p align=@STYLE>	57.65266622778144	2.252139565503621	27.815931533903886	https://maszol.ro/velemeny/54462-ambrus-attila-el-valasztas-er-proba https://maszol.ro/kulfold/109394-egy-het-magyarsagpolitikai-irasaibol-marcius-8-14 https://maszol.ro/velemeny/56155-ambrus-attila-collos-kormanyprogram https://maszol.ro/belfold/58719-kisebbsegben-hova-t-nt-a-katonatiszt-avagy-a-nagy-haboru-apro-csodai https://maszol.ro/belfold/95354-osszehivtak-aprilis-26-ra-a-maros-megyei-tanacs-soros-uleset-x	bekezdes	default	
10	<p bitstream= font-size:=@STYLE style=@STYLE vera=>	6.4	0.0	6.4	https://maszol.ro/kultura/76476-ujabb-siker-az-alakvaltoknak-aegon-dijra-jeloltek-a-regenyt	bekezdes	default	
2	<p class=@imageNUM title=biztositas_sxc>	16.0	0.5	16.0	https://maszol.ro/belfold/33093-zombik-ellen-is-van-biztositas	bekezdes	default	
11	<p class=@LONG>	44.81818181818182	0.9090909090909091	25.272727272727273	https://maszol.ro/sport/Husvetkor-sem-all-le-a-Bundesliga https://maszol.ro/eletmod/Csak-egy-dozis-kell-a-JohnsonJohnson-vakcinajabol-mikrobiologust-kerdeztunk-a-mellekhatasairol	bekezdes	default	
7	<p class=@MsoNormalNUM>	44.285714285714285	0.42857142857142855	41.142857142857146	https://maszol.ro/gazdasag/8478-ismet-egyeztettek-megszuletett-a-javaslat	bekezdes	default	
13	<p class=@msonormalNUM>	25.46153846153846	0.5384615384615384	24.46153846153846	https://maszol.ro/belfold/4796-kenyerrel-segitene-a-raszorulokat-a-reformatus-telefonos-szeretetszolgalat https://maszol.ro/kultura/1435-atneptancolak-a-tortenelmuket	bekezdes	default	
26	<p class=@NincstrkzNUM>	4.961538461538462	0.07692307692307693	4.923076923076923	https://maszol.ro/kultura/7326-gyergyocsomafalvan-es-gyergyoremeten-a-csiki-tarsulat	bekezdes	default	
1	<p class=@NUM @NUM keret>	34.0	0.0	34.0	https://maszol.ro/belfold/Januar-15-etol-elerheto-az-elojegyzesi-platform-az-oltokampany-masodik-szakaszaban-jogosultak-szamara	bekezdes	default	
2	<p class=@NUM @NUM>	45.0	0.0	45.0	https://maszol.ro/belfold/Januar-15-etol-elerheto-az-elojegyzesi-platform-az-oltokampany-masodik-szakaszaban-jogosultak-szamara	bekezdes	default	
1	<p class=@NUM style=@STYLE>	98.0	1.0	97.0	https://maszol.ro/belfold/42494-civilek-tiltakoznak-az-egyetemeken-zajlo-szexualis-zaklatas-ellen	bekezdes	default	
42	<p class=@NUM>	41.333333333333336	0.5714285714285714	34.857142857142854	https://maszol.ro/eletmod/A-vilaghiru-Becsi-Fiukorus-is-reszt-vesz-egy-kulonleges-jarvanykiserletben https://maszol.ro/eletmod/Minden-otodik-gyerek-szorong-es-boldogtalan-a-virushelyzetben https://maszol.ro/belfold/49199-fellep-az-internetes-bosszu-ellen-a-google https://maszol.ro/belfold/5285-csikszereda-magasfeszultsegu-oszlopra-maszott-egy-ferfi https://maszol.ro/eletmod/Elbuvolo-pokfajt-fedeztek-fel-Ausztraliaban-narancssarga-arcaval-bohochalra-emlekeztet	bekezdes	default	
12	<p class=@STYLE>	35.166666666666664	0.16666666666666666	35.166666666666664	https://maszol.ro/belfold/1479-szekely-miko-kollegium-tortenelem-es-per	bekezdes	default	
2	<p class=a-title>	36.0	0.0	36.0	https://maszol.ro/sport/1369-bl-az-fc-basel-lesz-a-kolozsvari-cfr-ellenfele	bekezdes	default	
4	<p class=abstract>	6.0	0.75	6.0	https://maszol.ro/belfold/9099-rekordnagy-rubikkocka-fal-epult-torontoban	bekezdes	default	
112	<p class=Alap>	28.330357142857142	0.9017857142857143	25.160714285714285	https://maszol.ro/kultura/75018-nyilas-misi-nem-vedtelen-aldozat-bemutatora-keszul-a-kolozsvari-allami-magyar-szinhaz https://maszol.ro/gazdasag/77872-alternativ-irodakat-es-co-working-tereket-terkepeztunk-fel-kolozsvaron https://maszol.ro/belfold/68579-kolozsvaron-szetosztottak-a-karpat-medence-kenyeret https://maszol.ro/kultura/74105-huszonket-kastely-egy-kotetben https://maszol.ro/belfold/77488-fiatal-palyakezd-kkel-talalkozott-borboly-csaba-kolozsvaron	bekezdes	default	
1	<p class=article_excerpt>	31.0	1.0	0.0	https://maszol.ro/belfold/45373-gyonyoru-kepeket-fest-egy-vak-ferfi-galeria	bekezdes	default	
3	<p class=article-content entry-content>	55.333333333333336	0.6666666666666666	55.333333333333336	https://maszol.ro/sport/BL-a-Liverpool-es-a-PSG-is-negyeddontos	bekezdes	default	
3	<p class=articleLead data-resizable=@NUM>	22.666666666666668	1.0	0.0	https://maszol.ro/kulfold/43606-komoly-influenza-vilagjarvanyt-josolnak https://maszol.ro/kultura/35726-kurtoskalacs-fesztivalt-rendeznek-budapesten https://maszol.ro/kulfold/34260-orszagos-gyasz-malajziaban-az-ukrajnaban-lelott-gep-utasaiert-galeria	bekezdes	default	
11	<p class=bb-p>	70.18181818181819	2.090909090909091	38.54545454545455	https://maszol.ro/belfold/43353-kiberelheto-egy-teljes-falu-magyarorszagon https://maszol.ro/kulfold/8908-egy-het-magyarsagpolitikai-irasaibol-februar-13-19	bekezdes	default	
2	<p class=Bodytext>	75.0	0.0	75.0	https://maszol.ro/belfold/8433-szekely-szimbolumok-vannak-a-roman-cimerben	bekezdes	default	
2	<p class=bold>	37.0	3.5	0.0	https://maszol.ro/eletmod/Az-ujabb-novenyvedoszerek-mergezobbek-mehek-tomeges-pusztulasat-okozhatjak https://maszol.ro/eletmod/Egyre-zsugorodnak-a-himvesszok-a-legszennyezes-miatt	bekezdes	default	
4	<p class=bvpcim>	3.75	0.25	2.5	https://maszol.ro/kultura/4216-4x4--nemzetkozi-szinhazfesztival-az-ecsetgyarban	bekezdes	default	
1	<p class=container>	78.0	3.0	0.0	https://maszol.ro/sport/Visszaterhetnek-a-szurkolok-a-lelatokra	bekezdes	default	
5	<p class=date>	33.0	1.8	0.0	https://maszol.ro/kulfold/Az-Egyesult-Allamok-es-Kanada-egyutt-lep-fel-Kinaval-szemben https://maszol.ro/kulfold/Japan-vasarnap-ejfeltol-nem-ad-vizumot-kuelfoeldieknek-az-uj-virustoerzs-felbukkanasa-miatt	bekezdes	default	
15	<p class=Default>	39.666666666666664	1.8666666666666667	0.0	https://maszol.ro/belfold/58080-at-is-adtak-es-nem-is-adtak-at-nagyvarad-f-teret https://maszol.ro/belfold/29380-negy-apolo-vehette-at-iden-a-mozes-karoly-dijat-nagyvaradon	bekezdes	default	
7	<p class=estatlead>	40.142857142857146	0.8571428571428571	27.571428571428573	https://maszol.ro/gazdasag/Felere-csokkent-az-erdelyi-turizmus-a-nyari-idenyben	bekezdes	default	
18	<p class=estatszoveg>	50.5	1.6111111111111112	0.0	https://maszol.ro/belfold/Erdelystat-az-erdelyi-iskolak-infrastrukturaja-fejlettebb-az-orszag-tobbi-regiojanal https://maszol.ro/belfold/Erdelystat-a-romaniai-iskolak-kozel-tiz-szazalekaban-zajlik-magyar-nyelvu-oktatas	bekezdes	default	
3	<p class=first-text>	26.666666666666668	0.6666666666666666	15.333333333333334	https://maszol.ro/belfold/49263-kutya-helyett-negyeves-kislanyt-lott-meg-a-rendor	bekezdes	default	
1	<p class=inputbox>	38.0	8.0	46.0	https://maszol.ro/belfold/2593-kivalasztottak-erdely-tizenket-legszebb-lanyat	bekezdes	default	
1	<p class=ja-typo-box @hiliteNUM style=@STYLE>	134.0	2.0	133.0	https://maszol.ro/belfold/9867-kolozsvari-ertekek-vesodnek-a-roman-koztudatba	bekezdes	default	
361	<p class=ja-typo-box @hiliteNUM>	98.33518005540166	1.2742382271468145	94.05263157894737	https://maszol.ro/kulfold/2789-romney-kifigurazta-a-segelyre-szorulokat-es-a-latinokat https://maszol.ro/belfold/5289-leukemias-gyerekeknek-szervez-karacsonyi-gyujtest-az-etv https://maszol.ro/sport/10055-ferfi-kezi-bl-gyozott-a-szeged-es-veszprem-is https://maszol.ro/belfold/10306-tisztujitasra-keszul-a-demokrata-liberalis-part https://maszol.ro/kultura/9047-karnebal-uj-premier-a-csiki-jatekszinben	bekezdes	default	
121	<p class=ja-typo-box @NUM>	85.90082644628099	1.0578512396694215	82.33884297520662	https://maszol.ro/kulfold/5727-vorosiszap-katasztrofa-nem-tapasztaltak-rendellenesseget-a-x-tarozonal https://maszol.ro/kulfold/6555-teli-rozsas-diakforradalomq-budapesten https://maszol.ro/belfold/3850-baromfipestis-pusztitott-brasso-megyeben https://maszol.ro/belfold/6919-frissitve-victor-ponta-tanacsadoja-lett-frunda-gyorgy https://maszol.ro/belfold/3735-a-matyas-szobor-szuletesnapjat-unnepelte-kolozsvar	bekezdes	default	
1	<p class=ja-typo-box box-download>	113.0	0.0	113.0	https://maszol.ro/belfold/5660-gyorshir-harom-ev-felfuggesztett-borton-nagy-zsoltnak	bekezdes	default	
1	<p class=ja-typo-box box-rounded @hiliteNUM style=@STYLE>	11.0	9.0	0.0	https://maszol.ro/kultura/1006-akkreditaltak-a-sepsiszentgyorgyi-szekely-nemzeti-muzeumot	bekezdes	default	
12	<p class=ja-typo-box box-rounded @hiliteNUM>	45.916666666666664	0.3333333333333333	45.333333333333336	https://maszol.ro/belfold/2069-kolozsvaron-tanacskoznak-az-europai-unitariusok https://maszol.ro/belfold/1082-marosvasarhelyi-paneltuz-feltetelhez-kotott-segitseg https://maszol.ro/belfold/1156-afonyaban-uszott-varmezo https://maszol.ro/belfold/1233-cimzetes-tanari-vizsga-eredmenyek-vezet-a-fovaros https://maszol.ro/gazdasag/1386-tervben-kisebb-ado-elerhetobb-elelmiszerarak	bekezdes	default	
8	<p class=ja-typo-box box-rounded @NUM>	60.75	0.375	59.125	https://maszol.ro/belfold/3133-miniszteriumi-vizsgalat-indult-egy-maganegyetemen https://maszol.ro/belfold/2810-dmbovia-keszenletben-all-a-hetvegi-medvetamadasok-utan https://maszol.ro/kultura/1796-telik-a-felsziget-csutortokon-indul-a-buli https://maszol.ro/belfold/2861-cncd-diszkriminalt-a-marosvasarhelyi-iskolaigazgato https://maszol.ro/gazdasag/2546-a-nemetek-ismet-lelegzethez-juttatjak-az-uniot	bekezdes	default	
1	<p class=ja-typo-box box-rounded box-download>	81.0	1.0	73.0	https://maszol.ro/kultura/1662-tuzijatekkal-ernek-veget-a-kolozsvari-magyar-napok	bekezdes	default	
1	<p class=ja-typo-box box-rounded box-sticky>	1.0	0.0	1.0	https://maszol.ro/kultura/3778-gyergyoszentmikloson-vendegszerepel-a-buzakalasz	bekezdes	default	
1	<p class=ja-typo-box>	89.0	5.0	85.0	https://maszol.ro/sport/10065-zartkapus-magyarroman-keretet-hirdetett-piurc	bekezdes	default	
1	<p class=ja-typo-bubble-meta>	2.0	1.0	0.0	https://maszol.ro/kulfold/279-budapest-eliranyitotta-a-reszkepzesszervezest	bekezdes	default	
1	<p class=ja-typo-legend legend-rounded @legendNUM>	54.0	30.0	29.0	https://maszol.ro/kultura/8835-a-huszadik-szazad-vizioja-mozgasszinhazban	bekezdes	default	
11	<p class=jitem-title>	3.8181818181818183	0.0	3.8181818181818183	https://maszol.ro/kultura/9088-vasarnap-ejjel-adjak-at-a-2013-as-oscar-dijakat https://maszol.ro/kultura/9089-kiosztottak-az-ev-legrosszabbjait-arany-malnat-tarolt-az-alkonyat	bekezdes	default	
1	<p class=kerdes>	116.0	4.0	51.0	https://maszol.ro/kulfold/11022-egy-het-magyarsagpolitikai-irasaibol-aprilis-2-9	bekezdes	default	
1	<p class=keret dir=auto>	75.0	5.0	70.0	https://maszol.ro/sport/Csikszereda-nyerte-a-futsal-Roman-Kupa-szekelyfoldi-dontojet	bekezdes	default	
16	<p class=keret keret_red>	65.1875	7.1875	63.5625	https://maszol.ro/sport/BL-hazai-palyan-kerult-hatranyba-a-cimvedo-Bayern-Munchen https://maszol.ro/sport/WTA-ranglista-isztambuli-gyozelmevel-kilenc-helyet-lepett-elore-Sorana-Cirstea https://maszol.ro/sport/Liga-2-a-Bukaresti-Rapid-a-masodik-feljuto https://maszol.ro/sport/EL-a-Voros-Ordogok-fellabbal-mar-a-dontoben https://maszol.ro/sport/Noi-kosar-Europa-Kupa-a-Valencia-nyerte-a-trofeat	bekezdes	default	
2	<p class=keret style=@STYLE>	140.5	0.0	140.5	https://maszol.ro/belfold/Senkinek-sem-jo-a-zurzavarosan-modositott-tanevszerkezet-szervezeti-vezetoket-kerdeztunk https://maszol.ro/gazdasag/Mezogazdasagi-tamogatasok-nyomaban-a-gyimesi-patakorszagban-jartunk	bekezdes	default	
1	<p class=keret_red keret dir=auto>	49.0	1.0	49.0	https://maszol.ro/sport/Varga-Csaba-3-as-es-4-es-taborat-is-kiepitene-a-Mount-Everesten	bekezdes	default	
32	<p class=keret_red keret>	65.21875	5.375	65.09375	https://maszol.ro/sport/BL-elodonto-nem-birt-egymassal-a-Real-Madrid-es-a-Chelsea https://maszol.ro/sport/Noi-vizilabda-Euroliga-eloszor-jutott-ket-magyar-csapat-a-negyes-dontobe https://maszol.ro/kultura/Lehoczky-Zsuzsat-valasztottak-a-nemzet-szineszeve https://maszol.ro/kulfold/Kivalasztotta-kancellarjeloltjet-a-CDUCSU-jobbkozep-koalicio https://maszol.ro/kulfold/Soha-nem-volt-meg-II-Erzsebet-kiralynonek-ilyen-szomoru-szuletesnapja	bekezdes	default	
31	<p class=keret_red>	47.74193548387097	4.0	41.096774193548384	https://maszol.ro/gazdasag/Megelhetesi-koltsegek-Erdelyben-Kolozsvar-a-legdragabb-varos https://maszol.ro/kultura/Tortenetenek-legnagyobb-szabasu-zenes-produkciojara-keszul-a-Csiki-Jatekszin https://maszol.ro/kultura/Ket-ev-magyar-konyvtermeset-szemlezik-megtartjak-a-10-Kolozsvari-Unnepi-Konyvhetet https://maszol.ro/kultura/Megjelent-az-Ujvarad-masodik-aprilisi-szama https://maszol.ro/kultura/Csikszeredaban-talalkoznak-az-erdelyi-magyar-hivatasos-neptancegyuttesek	bekezdes	default	
635	<p class=keret>	57.023622047244096	3.322834645669291	52.52913385826772	https://maszol.ro/belfold/Felporgott-a-kampany-mar-csak-az-nem-kap-koronavirus-elleni-oltast-aki-nem-akar https://maszol.ro/kulfold/FRISSITVE-Fegyveres-tamadas-tortent-egy-oroszorszagi-iskolanal-kilenc-gyerek-meghalt https://maszol.ro/eletmod/Erdelyi-izek-a-Rhedey-ajanlasaval-tojassalata-kolozsvari-kaposzta-es-tehenturos-gomboc-a-hetvegere https://maszol.ro/belfold/Vass-Levente-allamtitkar-nem-realis-a-junius-vegi-nyitas https://maszol.ro/sport/Australian-Open-lazan-vette-az-elso-akadalyt-Simona-Halep	bekezdes	default	
34	<p class=lead>	53.61764705882353	1.4411764705882353	41.911764705882355	https://maszol.ro/belfold/4427-a-bihar-megyei-szentjobb-44-ev-utan-kapta-vissza-nevet https://maszol.ro/belfold/67968-meger-sitettek-az-rmdsz-es-mpp-egyuttm-kodeset https://maszol.ro/kulfold/38598-a-dzsihad-vilagmeretu-kiterjesztesere-szolit-fel-az-iszlam-allam https://maszol.ro/kulfold/10468-egy-het-magyarsagpolitikai-irasaibol-marcius-20-26 https://maszol.ro/kulfold/13663-regioatalakitasrol-es-autonomiarol-targyaltak-a-kmkf-munkacsoportjaban	bekezdes	default	
15	<p class=MsoNormal style=@STYLE>	26.133333333333333	1.4666666666666666	0.0	https://maszol.ro/kulfold/77871-az-idei-kemeny-dijat-b-fulop-erzsebet-kapta https://maszol.ro/kultura/5838-a-kiraly-halodik-anamnesis-illes-profeta-szeke-az-interferenciakonjo	bekezdes	default	
38	<p class=MsoNormal>	31.105263157894736	1.3157894736842106	3.473684210526316	https://maszol.ro/belfold/90212-gugye-de-kedves-video-kellemes-unnepeket-kivannak-a-hargita-megyei-rend-rok https://maszol.ro/belfold/94699-eld-lt-hova-helyezik-aradon-a-nagy-egyesules-emlekm-vet https://maszol.ro/gazdasag/4324-verseny-helyett-eletszeru-vallalkozasoke-a-jovo-a-kistelepuleseken https://maszol.ro/belfold/5416-roman-allami-kituntetesek-cimeres-gazembereknek https://maszol.ro/kultura/34404-elmarad-iden-a-kolozsvari-le-grand-picnic-fesztival	bekezdes	default	
10	<p class=news-row offsetPaddingLeft id=@NUM>	31.4	2.6	5.2	https://maszol.ro/belfold/Tizennegy-napra-karanten-ala-vonjak-Koltot-es-Koltokatalint https://maszol.ro/belfold/Kozel-16-ezer-birsagot-rottak-ki-a-biztonsagi-ov-hianya-miatt https://maszol.ro/belfold/Koronavirus-ujabb-erdelyi-megye-lett-piros-zonas https://maszol.ro/belfold/Tobb-mint-nyolcvanezer-szemely-kapta-meg-a-COVID-19-elleni-vakcinat-az-elmult-24-oraban https://maszol.ro/belfold/Koronavirus-helyzetjelentest-adott-az-egeszsegugyi-miniszter	bekezdes	default	
18	<p class=news-row offsetPaddingLeft>	39.27777777777778	1.1666666666666667	6.666666666666667	https://maszol.ro/belfold/Tobb-mint-nyolcvanezer-szemely-kapta-meg-a-COVID-19-elleni-vakcinat-az-elmult-24-oraban https://maszol.ro/belfold/Kozel-16-ezer-birsagot-rottak-ki-a-biztonsagi-ov-hianya-miatt https://maszol.ro/belfold/Koronavirus-helyzetjelentest-adott-az-egeszsegugyi-miniszter https://maszol.ro/belfold/Tizennegy-napra-karanten-ala-vonjak-Koltot-es-Koltokatalint https://maszol.ro/belfold/Atlepte-az-1-milliot-a-nyilvantartott-koronavirusos-fertozottek-szama	bekezdes	default	
18	<p class=Nincstrkz>	29.444444444444443	0.4444444444444444	28.61111111111111	https://maszol.ro/sport/10535-hoki-szombaton-rajtol-a-hsc-corona-bajnoki-donto https://maszol.ro/sport/9893-mol-liga-donto-a-hsc-elvette-a-dab-palyaelonyet	bekezdes	default	
5	<p class=normal>	23.6	1.6	0.0	https://maszol.ro/gazdasag/A-munkanelkulisegi-rata-49-szazalekra-csokkent-decemberben	bekezdes	default	
6	<p class=NormalWeb>	44.0	0.0	44.0	https://maszol.ro/belfold/5399-felanalfabetakat-termel-a-roman-oktatas	bekezdes	default	
1	<p class=row>	57.0	0.0	57.0	https://maszol.ro/kulfold/121451-csak-holttesteket-talaltak-a-romok-alatt-a-torok-ment-csapatok	bekezdes	default	
2	<p class=rtecenter>	8.5	1.0	7.0	https://maszol.ro/kultura/4854-kezdodnek-a-szeben-megyei-magyar-napok	bekezdes	default	
7	<p class=rtejustify>	42.42857142857143	0.42857142857142855	41.57142857142857	https://maszol.ro/kultura/4854-kezdodnek-a-szeben-megyei-magyar-napok https://maszol.ro/eletmod/Sotet-szukos-kiegyenlitett-homersekletu-igy-keszithet-nyari-szallast-a-denevereknek	bekezdes	default	
