frequency	tag	average_word_count	average_descendant_num	immediate_texts_average_length	URL_example	hivatkozas	preserved_attribute
16	<p lang=en-US>	52.25	3.5	0	https://magyarnarancs.hu/film2/cassone-balla-zsolt-fordito-sorozat-97678 https://magyarnarancs.hu/villamnarancs/legyunk-ruszkik-beszolt-a-jobbik-orbannak-93797	bekezdes	default
1	<span lang=HU>	90	1	90	https://magyarnarancs.hu/belpol/ket-honap-alatt-1500-szor-mondtak-be-a-tv2-n-hogy-a-magyar-reformok-mukodnek-98213	default	default
1	<p dir=ltr lang=tr>	14	2	13	https://magyarnarancs.hu/belpol/orban-elrepul-azerbajdzsanba-123772	bekezdes	default
3	<.>	415.6666667	13.33333333	57.33333333	https://magyarnarancs.hu/kulpol/hadgyakorlat_szekelyfoldon_reszkessetek_betorok-60424 https://magyarnarancs.hu/konyv/catchacuteem_all_pokemonomania-58142 https://magyarnarancs.hu/belpol/miskolci_eletkepek_sorsod_borsod-66316	default	default
60	<div dir=ltr>	139.7666667	11.51666667	16.56666667	https://magyarnarancs.hu/sorkoz/ok-nyertek-el-iden-a-nemzet-muvesze-dijat-124295 https://magyarnarancs.hu/publicisztika/ne-tevesszen-meg-minket-a-populistak-megtorpanasa-134506 https://magyarnarancs.hu/belpol/az-afacsokkentes-es-a-csok-nagy-nyertese-garancsi-megint-a-tutiban-98037 https://magyarnarancs.hu/bun/az-operahaz-a-szakszervezetekre-haritja-a-felelosseget-a-szexualis-zaklatasi-botrany-miatt-132521 https://magyarnarancs.hu/kismagyarorszag/vegigjarta-a-kocsmakat-es-fizetett-egy-kort-igy-lett-karad-foldesura-mondok-jozsef-102766	default	default
1	<. a= add= ahol= akartam= akkor= alezredes.= alternat= amit= aranyap= az= azt= bal= bemutatkoztam= besz= bizarrnak= csak= csal= de= dikt= diskur= duna= egy= egyik= egykor= ekkor= el= erre= f= feleltem= felett= felver= felvette= fent= fiatalember= fot= gond= gondoltam= h= ha= hogy= id= idej= igaz= is= j= jobban= k= kagyl= kamer= kapaszkod= kell= ki= kisasszonynak.= kor= l= le= lej= lepve= m= meg= megteszi= mi= mikor= mint= mondja= mondom= mondta= n= negyven= nekem= nem= nincs= nyerni.= nyilv= ok= ott= pedig= porn= riasztottak= riporterek= sokszor= sr= sz= szemben= szerencs= szeretne= szitut.= t= teljes= ugrana.= ut= v= vagyok= vannak= vele.= velem= videoszolg= viszont= volt= voltam=>	990	13	69	https://magyarnarancs.hu/tudomany/tuzoltok_es_ongyilkosjeloltek_szarnyak_alatt-66007	default	default
107	<p class=@NUM @NUM>	28.42056075	0.3644859813	25.6635514	https://magyarnarancs.hu/kulpol/facebook-birosag-trump-egyelore-nem-terhet-vissza-az-oldalra-238229 https://magyarnarancs.hu/belpol/veletlenul-kinyitott-egy-szolarium-megbuntettek-236855 https://magyarnarancs.hu/belpol/locitrom-gate-a-momentum-pontositotta-rakay-philipet-241128 https://magyarnarancs.hu/belpol/meghekkeltek-a-koszeg-tablakat-a-helyi-civilek-240008 https://magyarnarancs.hu/belpol/politikai-ugy-lett-a-koszegi-gerillafestok-munkajabol-240900	bekezdes	default
33	<div class=@tableNUM>	17.36363636	0.696969697	13.63636364	https://magyarnarancs.hu/sorkoz/versnek-keszult-karady-katalin-altal-enekelt-hires-slager-lett-belole-238648	default	default
1	<p dir=ltr lang=hu>	30	1	29	https://magyarnarancs.hu/belpol/termeszettudomanyi-muzeum-uj-epulet-furjes-126811	bekezdes	default
490	<td valign=@STYLE>	6	1.720408163	0	https://magyarnarancs.hu/publicisztika/babarczy-eszter-szorongo-magyarorszag-98850 https://magyarnarancs.hu/belpol/kepviselo-sem-kozvetithet-eloben-az-mtva-szekhazabol-116495 https://magyarnarancs.hu/belpol/havi-30-ezer-plusz-a-katonaknak-116245 https://magyarnarancs.hu/elet_mod/a-papa-es-roma-polgarmestere-is-genyt-tart-a-trevi-kutba-dobalt-penzre-116490 https://magyarnarancs.hu/kismagyarorszag/nagyon-fura-szerzodeseket-kotott-100-millios-nagysagrendben-a-korabbi-fideszes-varosvezetes-96707	default	default
29	<div id=@NUM>	74.20689655	7.034482759	10.5862069	https://magyarnarancs.hu/feketelyuk/vezetekneve-miatt-jelentettek-fel-az-ellenzeki-jelolt-bomba-gabort-122988 https://magyarnarancs.hu/sorkoz/ok-nyertek-el-iden-a-nemzet-muvesze-dijat-124295 https://magyarnarancs.hu/belpol/osszeillesztett-papirfecnik-alapjan-kiderulhet-hogy-ki-szemetelt-kobanyan-130856 https://magyarnarancs.hu/szuret/szuret-77836 https://magyarnarancs.hu/szex/kortars-muveszek-tiltakoznak-weiler-peter-sugar-daddy-es-sugar-baby-kozvetito-oldala-ellen-107162	default	default
4	<p dir=ltr lang=fr>	27.75	3.75	26	https://magyarnarancs.hu/mikrofilm/nem-mindenki-orul-hogy-cannes-fejet-hajt-alain-delon-elott-119690 https://magyarnarancs.hu/kulpol/hajszallal-de-le-pen-megelozhette-macront-120044 https://magyarnarancs.hu/katasztrofa/notre-dame-kincs-118973 https://magyarnarancs.hu/feketelyuk/vigyorogva-tancol-marine-le-pen-a-veresege-ejszakajan-104019	bekezdes	default
1	<div id=@contentNUM>	102	15	0	https://magyarnarancs.hu/snoblesse/a-gyilkos-kondom-86675	default	default
25	<q>	32	0.08	31.88	https://magyarnarancs.hu/valasztas2018/kisbuszokkal-hoztak-ukrajnabol-a-fideszre-szavazokat-110507 https://magyarnarancs.hu/belpol/deutsch-tamas-szerint-a-kozep-europai-orszagok-jelentik-az-eu-egyetlen-eselyet-118377 https://magyarnarancs.hu/katasztrofa/emlektablat-kap-az-elso-izlandi-gleccser-ami-a-klimavaltozas-aldozata-lett-121750 https://magyarnarancs.hu/feketelyuk/szuret-extra-egy-aszfalt-amely-hazank-jelkepe-lehet-96970 https://magyarnarancs.hu/belpol/manfred-weber-budapestre-jon-hogy-megertesse-orbannal-jo-uton-halad-hogy-kizarjak-a-fideszt-a-neppartbol-117948	default	default
3	<p class=@NUM @NUM dV dW dX dY @NUM eb>	6.333333333	0	6.333333333	https://magyarnarancs.hu/belpol/gyurcsany-ferenc-koronavirusos-241491 https://magyarnarancs.hu/belpol/ujabb-teljes-osztalyok-hagyjak-el-az-szfe-t-241492	bekezdes	default
15	<a href=@LINK rel=noopener target=@target>	0.9333333333	0	0.9333333333	https://magyarnarancs.hu/katasztrofa/fordulat-a-veronai-buszbaleset-ugyeben-lehet-nem-a-megvadolt-sofor-hanem-a-valtotarsa-vezetett-117746 https://magyarnarancs.hu/belpol/szajer-jozsef-nem-gyozi-ismetelni-nyugat-europaval-ellentetben-nalunk-nincs-cenzura-116970 https://magyarnarancs.hu/feketelyuk/11-milliardert-dicsekszik-a-kormany-milyen-hatekonyan-tamogatja-unios-programokkal-a-raszorulokat-114399 https://magyarnarancs.hu/belpol/letiltotta-a-facebook-a-fideszes-alapjogokert-kozpont-propagandavideojat-121363 https://magyarnarancs.hu/interaktiv/eloszor-nem-kapott-tortenete-soran-nka-tamogatast-a-jelenkor-folyoirat-121257	hivatkozas	href
3	<ol style=@STYLE>	13	2	0	https://magyarnarancs.hu/komplett/szaz-hires-104-jeanette-winterson-90093 https://magyarnarancs.hu/konyv/8-kerdes-csanyi-vilmos-86064 https://magyarnarancs.hu/belpol/szabad-oktatasert-88460	lista	default
3	<0_MDESC_p dir=ltr lang=cs>	25.66666667	2.666666667	25.66666667	https://magyarnarancs.hu/katasztrofa/csehorszagban-jovo-hettol-minden-hetfon-letesztelik-az-iskolasokat-243654 https://magyarnarancs.hu/kulpol/a-cseh-parlament-elnoke-remeli-hogy-tavasszal-magyarorszag-a-valtozasra-szavaz-245051 https://magyarnarancs.hu/kulpol/sokkolo-fotokkal-osztonoz-az-oltas-felvetelere-a-cseh-kormany-243408	bekezdes	default
1	<. a= akkor= align=@STYLE att= eljut= f= forg= gazdagabb= h= ha= hogy= j= jelent= k= kaphat= ker= lapsz= meg= mi= minden= mondhat= nagyobb= nyelvter= olvas= p= rekl= saj= sem= sem.= siker= sikeresnek= szellemi= t= terjeszt= vagy= valamilyen=>	631	11	0	https://magyarnarancs.hu/lokal/folyoiratok_finanszirozasa_lappangasi_idoszak-58283	default	default
8	<a class= href=@LINK rel=noopener noreferrer target=@target title=@title>	3.375	0	3.375	https://magyarnarancs.hu/katasztrofa/falus-ference-le-kellene-allitani-a-dubajozast-es-a-sportolok-del-afrikaba-kuldeset-236871 https://magyarnarancs.hu/belpol/meszaroseknal-landolt-a-foti-filmstudiok-bovitese-is-241005 https://magyarnarancs.hu/belpol/visszavenne-a-kormany-a-ferihegyi-repteret-238836	hivatkozas	href
2	<a href=@LINK rel=nofollow noopener noreferrer target=@target>	2.5	0	2.5	https://magyarnarancs.hu/feketelyuk/egyhazi-kozlemeny-a-felszamolt-odry-szinpadrol-az-epuletnek-nem-tulajdonosa-a-magyarorszagi-reformatus-egyhaz-235890	hivatkozas	href
25	<p class=>	32.32	0.24	30.96	https://magyarnarancs.hu/belpol/kozos-listara-terelte-az-ellenzeket-az-orszaggyules-234336 https://magyarnarancs.hu/belpol/hatalyon-kivul-helyezte-a-parlament-a-civiltorvenyt-238557 https://magyarnarancs.hu/lokal/eket-vagnanak-a-citadellaba-az-uj-tervek-szerint-237847 https://magyarnarancs.hu/belpol/850-vakcinat-szant-a-kormany-a-36-ezer-vasuti-dolgozo-soron-kivuli-oltasara-237097 https://magyarnarancs.hu/katasztrofa/egy-koronavirusos-francia-csalad-is-jelen-volt-a-telthazas-magyar-francia-meccsen-239494	bekezdes	default
1	<. a= alkalommal= apuk= az= azt= cig= cselekedett= egy= fel.= folyamatosan= gyereket= haszn= hogy= igazgat= l= le= megsz= mi= nem= ricsit= rosszat= szeme= t= tan= v= vele= verett=>	1108	15	227	https://magyarnarancs.hu/belpol/a_kolompar_csalad_pere_az_onkormanyzat_ellen_a_mohorai_pelda-60990	default	default
13	<a href=@LINK id=@LPlnkNUM rel=noopener noreferrer target=@target>	1	0	1	https://magyarnarancs.hu/katasztrofa/200-alatt-az-uj-fertozottek-szama-239211 https://magyarnarancs.hu/katasztrofa/1459-uj-fertozottet-azonositottak-235510 https://magyarnarancs.hu/katasztrofa/meghalt-egy-beteg-no-a-virusfertozottek-szama-241376 https://magyarnarancs.hu/katasztrofa/55-millio-beoltottol-jonnek-az-uj-lazitasok-de-meg-a-regisztraltak-szama-sem-eri-el-239695	hivatkozas	href
11	<p class=css-axufdj @NUM>	28.63636364	0.3636363636	25.18181818	https://magyarnarancs.hu/katasztrofa/a-johnson-johnson-elhalasztja-az-europai-unioba-szant-vakcinak-szallitasat-237582 https://magyarnarancs.hu/tudomany/amerikaban-felfuggesztik-a-johnson-johnson-vakcinajanak-hasznalatat-237572	bekezdes	default
5	<blockquote class=twitter-video>	23.4	11	3.6	https://magyarnarancs.hu/kulpol/az-eddigi-legdurvabb-sztori-trumptol-106796 https://magyarnarancs.hu/kulpol/trumpnak-nem-sikerult-leugatnia-clintont-a-tortenelmi-tevevitaban-100954 https://magyarnarancs.hu/mikrofilm/a-szolgalolany-meseje-es-hatalmas-kis-hazugsagok-tarolt-az-idei-golden-globe-on-108621 https://magyarnarancs.hu/kulpol/ezt-az-orszagot-kovetne-orban-kutyakkal-kergettek-es-lottek-az-isztambuli-melegfelvonulas-resztvevoit-104943 https://magyarnarancs.hu/kulpol/az-elnok-felsul-donald-trump-arra-biztatta-a-rendoroket-hogy-ne-feljenek-durvanak-lenni-mire-a-rendorseg-visszaszolt-neki-hogy-ez-hulyeseg-105572	social_media	default
4	<span class=st>	1	0	1	https://magyarnarancs.hu/publicisztika/miert-uldozte-el-a-fidesz-a-ceu-t-115636	default	default
1	<article class=article-card @STYLE>	147	12	0	https://magyarnarancs.hu/belpol/magyar-nemzet-tobb-nyomozas-is-indult-a-varoshaza-eladasa-ugyeben-243748	default	default
4	<p class=article-description>	37	0.75	32.25	https://magyarnarancs.hu/belpol/magyar-nemzet-tobb-nyomozas-is-indult-a-varoshaza-eladasa-ugyeben-243748	bekezdes	default
16	<p class=@STYLE>	11.875	0	11.875	https://magyarnarancs.hu/kulpol/prataszevics-uzent-a-bortonbol-ertelmetlen-most-a-harc-lukasenka-rendszere-ellen-239008 https://magyarnarancs.hu/belpol/ket-belga-ujsag-is-visszautasitotta-orban-fizetett-hirdeteset-239652 https://magyarnarancs.hu/kulpol/kovetkezmenyei-lesznek-ha-navalnij-meghal-a-bortonben-237738 https://magyarnarancs.hu/interaktiv/felrobbant-foldet-ereskor-felrobbant-elon-musk-mars-raketaja-235619 https://magyarnarancs.hu/belpol/hadhazy-feljelentest-tett-amiert-tiborcz-turai-kastelyszallojaba-hetvegen-is-erkeztek-vendegek-237536	bekezdes	default
4	<0_MDESC_div class=img-wrapper style=@STYLE>	5	0	5	https://magyarnarancs.hu/zene2/egyutt-rezegni-238402 https://magyarnarancs.hu/szinhaz2/lehoczky-zsuzsat-valasztottak-a-nemzet-szineszeve-238367 https://magyarnarancs.hu/kepzomuveszet/szinkiserletek-238392	default	default
1	<p class=@NUM @NUM @regularNUM @largeNUM @NUM @largeNUM @ArticleBodyNUM>	42	0	42	https://magyarnarancs.hu/kulpol/a-szeptember-11-i-terrortamadasrol-szolo-nyomozati-anyagok-titkositasat-oldotta-fel-az-fbi-241688	bekezdes	default
1	<thead>	12	5	0	https://magyarnarancs.hu/kismagyarorszag/merlegen-a-kozossegi-foiskolak-minimalis-erdeklodes-es-vitatott-szakmai-hatter-101803	default	default
3	<xebeche>	947.3333333	18.33333333	38.66666667	https://magyarnarancs.hu/lokal/egerfogok_az_egerfogoban_internetfuggoseg-63945	default	default
1	<h2align>	283	6	0	https://magyarnarancs.hu/lokal/egerfogok_az_egerfogoban_internetfuggoseg-63945	default	default
11	<td colspan=@NUM valign=@STYLE>	2.454545455	2.181818182	0	https://magyarnarancs.hu/publicisztika/babarczy-eszter-szorongo-magyarorszag-98850 https://magyarnarancs.hu/kultura/olvasokartya-programok-fono-85156 https://magyarnarancs.hu/felcsuti/az-unikalis-bankrendszer-80966 https://magyarnarancs.hu/belpol/ezt-gondoljak-orban-trukkjeirol-azok-akik-ertenek-a-bevandorlashoz-94726	default	default
21	<0_MDESC_div class=fb-video data-href=@LINK>	43	4	0	https://magyarnarancs.hu/feketelyuk/figyelem-ma-este-nyolckor-zarul-az-ujranyitasos-konzultacio-236877 https://magyarnarancs.hu/belpol/mostantol-utmutato-tablak-jelzik-a-xii-keruletben-merre-van-a-meszaros-varkonyi-villa-238498 https://magyarnarancs.hu/belpol/fidesz-a-baloldal-erdeke-a-minel-tobb-beteg-es-halott-235701 https://magyarnarancs.hu/belpol/karacsony-elindul-az-ellenzeki-elovalasztason-miniszterelnok-jeloltkent-238494 https://magyarnarancs.hu/belpol/bepereli-bayert-az-i-kerulet-a-lakasugye-miatt-235125	social_media	data-href
1	<0_MDESC_p dir=ltr lang=ro>	21	4	20	https://magyarnarancs.hu/katasztrofa/kitort-a-kilauea-vulkan-hawaii-n-234544	default	default
1	<vf := a= b= i=>	27	1	14	https://magyarnarancs.hu/publicisztika/balekok_es_banditak-55227	default	default
1	<f>	14	0	14	https://magyarnarancs.hu/publicisztika/balekok_es_banditak-55227	default	default
1	<atarget href=@LINK>	22	0	22	https://magyarnarancs.hu/kulpol/cyber_hirek-63047	default	default
14	<div class=article-container @NUM>	14.35714286	16.57142857	0	https://magyarnarancs.hu/mikrofilm/szondaval-elmegy-234885 https://magyarnarancs.hu/gasztro/jon-a-medve-236829 https://magyarnarancs.hu/gasztro/bo-olajban-234188 https://magyarnarancs.hu/mikrofilm/blue-danube-filmfesztival-234010 https://magyarnarancs.hu/visszhang/no-az-ablakban-238776	default	default
14	<div class=row justify-content-between prev-next-articles>	14.35714286	15.57142857	0	https://magyarnarancs.hu/gasztro/negy-tanyer-teli-fozelek-236057 https://magyarnarancs.hu/mikrofilm/ok-238415 https://magyarnarancs.hu/gasztro/bo-olajban-234188 https://magyarnarancs.hu/mikrofilm/bliss-236454 https://magyarnarancs.hu/gasztro/jon-a-medve-236829	default	default
14	<div class=@NUM @NUM @NUM text-left d-none d-sm-block>	7.642857143	6.857142857	0	https://magyarnarancs.hu/gasztro/negy-tanyer-teli-fozelek-236057 https://magyarnarancs.hu/visszhang/no-az-ablakban-238776 https://magyarnarancs.hu/mikrofilm/szondaval-elmegy-234885 https://magyarnarancs.hu/mikrofilm/blue-danube-filmfesztival-234010 https://magyarnarancs.hu/gasztro/jon-a-medve-236829	default	default
14	<span class=prev-article>	4	1	4	https://magyarnarancs.hu/mikrofilm/ok-238415 https://magyarnarancs.hu/mikrofilm/szondaval-elmegy-234885 https://magyarnarancs.hu/gasztro/jon-a-medve-236829 https://magyarnarancs.hu/mikrofilm/blue-danube-filmfesztival-234010 https://magyarnarancs.hu/mikrofilm/bliss-236454	default	default
28	<span class=media>	3.178571429	2.785714286	0	https://magyarnarancs.hu/visszhang/no-az-ablakban-238776 https://magyarnarancs.hu/mikrofilm/bliss-236454 https://magyarnarancs.hu/gasztro/jon-a-medve-236829 https://magyarnarancs.hu/mikrofilm/szondaval-elmegy-234885 https://magyarnarancs.hu/gasztro/negy-tanyer-teli-fozelek-236057	default	default
28	<span class=media-body>	3.178571429	0	3.178571429	https://magyarnarancs.hu/mikrofilm/szondaval-elmegy-234885 https://magyarnarancs.hu/mikrofilm/blue-danube-filmfesztival-234010 https://magyarnarancs.hu/visszhang/no-az-ablakban-238776 https://magyarnarancs.hu/gasztro/jon-a-medve-236829 https://magyarnarancs.hu/mikrofilm/ok-238415	default	default
14	<div class=@NUM @NUM @NUM text-right>	6.714285714	6.714285714	0	https://magyarnarancs.hu/mikrofilm/blue-danube-filmfesztival-234010 https://magyarnarancs.hu/gasztro/negy-tanyer-teli-fozelek-236057 https://magyarnarancs.hu/mikrofilm/bliss-236454 https://magyarnarancs.hu/gasztro/jon-a-medve-236829 https://magyarnarancs.hu/gasztro/bo-olajban-234188	default	default
14	<span class=next-article>	4	1	4	https://magyarnarancs.hu/gasztro/jon-a-medve-236829 https://magyarnarancs.hu/visszhang/no-az-ablakban-238776 https://magyarnarancs.hu/mikrofilm/szondaval-elmegy-234885 https://magyarnarancs.hu/gasztro/bo-olajban-234188 https://magyarnarancs.hu/mikrofilm/bliss-236454	default	default
3	<div class=@NUM sidebar-wrapper>	131	101	0	https://magyarnarancs.hu/lelek/ha-a-mutato-ideer-135033 https://magyarnarancs.hu/szinhaz2/orokre-szepek-135218 https://magyarnarancs.hu/kepzomuveszet/jatsszunk-most-oskaoszt-135220	default	default
3	<div class=topic>	131	99	0	https://magyarnarancs.hu/lelek/ha-a-mutato-ideer-135033 https://magyarnarancs.hu/szinhaz2/orokre-szepek-135218 https://magyarnarancs.hu/kepzomuveszet/jatsszunk-most-oskaoszt-135220	default	default
3	<div class=row justify-content-center>	131	98	0	https://magyarnarancs.hu/lelek/ha-a-mutato-ideer-135033 https://magyarnarancs.hu/kepzomuveszet/jatsszunk-most-oskaoszt-135220 https://magyarnarancs.hu/szinhaz2/orokre-szepek-135218	default	default
6	<div class=article-list list @NUM col-sm col-md col-lg>	64.5	45	0	https://magyarnarancs.hu/lelek/ha-a-mutato-ideer-135033 https://magyarnarancs.hu/szinhaz2/orokre-szepek-135218 https://magyarnarancs.hu/kepzomuveszet/jatsszunk-most-oskaoszt-135220	default	default
54	<div class=card-body>	22.57407407	9.962962963	0	https://magyarnarancs.hu/szinhaz2/orokre-szepek-135218 https://magyarnarancs.hu/lelek/ha-a-mutato-ideer-135033 https://magyarnarancs.hu/kepzomuveszet/jatsszunk-most-oskaoszt-135220	default	default
54	<div class=card-header-wrapper>	1	2	0	https://magyarnarancs.hu/kepzomuveszet/jatsszunk-most-oskaoszt-135220 https://magyarnarancs.hu/szinhaz2/orokre-szepek-135218 https://magyarnarancs.hu/lelek/ha-a-mutato-ideer-135033	default	default
54	<h4 class=card-topic>	1	1	0	https://magyarnarancs.hu/szinhaz2/orokre-szepek-135218 https://magyarnarancs.hu/lelek/ha-a-mutato-ideer-135033 https://magyarnarancs.hu/kepzomuveszet/jatsszunk-most-oskaoszt-135220	default	default
54	<h3 class=card-title>	9.62962963	1	0	https://magyarnarancs.hu/lelek/ha-a-mutato-ideer-135033 https://magyarnarancs.hu/szinhaz2/orokre-szepek-135218 https://magyarnarancs.hu/kepzomuveszet/jatsszunk-most-oskaoszt-135220	default	default
54	<ul class=card-meta>	1.166666667	2	0	https://magyarnarancs.hu/lelek/ha-a-mutato-ideer-135033 https://magyarnarancs.hu/szinhaz2/orokre-szepek-135218 https://magyarnarancs.hu/kepzomuveszet/jatsszunk-most-oskaoszt-135220	default	default
44	<span class=szerzo>	0.9772727273	0	0.9772727273	https://magyarnarancs.hu/szinhaz2/orokre-szepek-135218 https://magyarnarancs.hu/kepzomuveszet/jatsszunk-most-oskaoszt-135220 https://magyarnarancs.hu/lelek/ha-a-mutato-ideer-135033	default	default
54	<div class=card-text>	10.77777778	0.962962963	0.8148148148	https://magyarnarancs.hu/kepzomuveszet/jatsszunk-most-oskaoszt-135220 https://magyarnarancs.hu/lelek/ha-a-mutato-ideer-135033 https://magyarnarancs.hu/szinhaz2/orokre-szepek-135218	default	default
10	<a class=szerzo href=@LINK rel=author>	2	0	2	https://magyarnarancs.hu/lelek/ha-a-mutato-ideer-135033 https://magyarnarancs.hu/szinhaz2/orokre-szepek-135218 https://magyarnarancs.hu/kepzomuveszet/jatsszunk-most-oskaoszt-135220	default	default
3	<div class=static-wrapper @NUM @NUM>	2	5	0	https://magyarnarancs.hu/lelek/ha-a-mutato-ideer-135033 https://magyarnarancs.hu/kepzomuveszet/jatsszunk-most-oskaoszt-135220 https://magyarnarancs.hu/szinhaz2/orokre-szepek-135218	default	default
3	<div class=static static-shadow no-border>	2	4	0	https://magyarnarancs.hu/kepzomuveszet/jatsszunk-most-oskaoszt-135220 https://magyarnarancs.hu/lelek/ha-a-mutato-ideer-135033 https://magyarnarancs.hu/szinhaz2/orokre-szepek-135218	default	default
3	<div class=fb-page data-adapt-container-width=@STYLE data-height=@STYLE data-hide-cover=false data-href=@LINK data-show-facepile=@STYLE data-small-header=false data-tabs=timeline data-width=@STYLE>	2	2	0	https://magyarnarancs.hu/szinhaz2/orokre-szepek-135218 https://magyarnarancs.hu/kepzomuveszet/jatsszunk-most-oskaoszt-135220 https://magyarnarancs.hu/lelek/ha-a-mutato-ideer-135033	default	default
3	<blockquote cite=@LINK class=fb-xfbml-parse-ignore>	2	1	0	https://magyarnarancs.hu/lelek/ha-a-mutato-ideer-135033 https://magyarnarancs.hu/szinhaz2/orokre-szepek-135218 https://magyarnarancs.hu/kepzomuveszet/jatsszunk-most-oskaoszt-135220	default	default
3	<div class=article-slider>	279.3333333	201.3333333	0	https://magyarnarancs.hu/kepzomuveszet/jatsszunk-most-oskaoszt-135220 https://magyarnarancs.hu/szinhaz2/orokre-szepek-135218 https://magyarnarancs.hu/lelek/ha-a-mutato-ideer-135033	default	default
9	<div class=container>	93.11111111	67.11111111	0	https://magyarnarancs.hu/szinhaz2/orokre-szepek-135218 https://magyarnarancs.hu/lelek/ha-a-mutato-ideer-135033 https://magyarnarancs.hu/kepzomuveszet/jatsszunk-most-oskaoszt-135220	default	default
3	<div class=row justify-content-end>	2	3	0	https://magyarnarancs.hu/szinhaz2/orokre-szepek-135218 https://magyarnarancs.hu/lelek/ha-a-mutato-ideer-135033 https://magyarnarancs.hu/kepzomuveszet/jatsszunk-most-oskaoszt-135220	default	default
6	<div class=@NUM>	1	1	0	https://magyarnarancs.hu/lelek/ha-a-mutato-ideer-135033 https://magyarnarancs.hu/kepzomuveszet/jatsszunk-most-oskaoszt-135220 https://magyarnarancs.hu/szinhaz2/orokre-szepek-135218	default	default
3	<div class=header-wrapper @NUM>	2	1	0	https://magyarnarancs.hu/kepzomuveszet/jatsszunk-most-oskaoszt-135220 https://magyarnarancs.hu/szinhaz2/orokre-szepek-135218 https://magyarnarancs.hu/lelek/ha-a-mutato-ideer-135033	default	default
3	<div class=horizontal-swiper-container>	277.3333333	192.3333333	0	https://magyarnarancs.hu/lelek/ha-a-mutato-ideer-135033 https://magyarnarancs.hu/kepzomuveszet/jatsszunk-most-oskaoszt-135220 https://magyarnarancs.hu/szinhaz2/orokre-szepek-135218	default	default
3	<div class=row article-slider-container swiper-container>	277.3333333	191.3333333	0	https://magyarnarancs.hu/szinhaz2/orokre-szepek-135218 https://magyarnarancs.hu/lelek/ha-a-mutato-ideer-135033 https://magyarnarancs.hu/kepzomuveszet/jatsszunk-most-oskaoszt-135220	default	default
36	<div class=@NUM @NUM @NUM @NUM article-list default>	23.11111111	14.94444444	0	https://magyarnarancs.hu/kepzomuveszet/jatsszunk-most-oskaoszt-135220 https://magyarnarancs.hu/szinhaz2/orokre-szepek-135218 https://magyarnarancs.hu/lelek/ha-a-mutato-ideer-135033	default	default
3	<footer>	12	31	0	https://magyarnarancs.hu/lelek/ha-a-mutato-ideer-135033 https://magyarnarancs.hu/kepzomuveszet/jatsszunk-most-oskaoszt-135220 https://magyarnarancs.hu/szinhaz2/orokre-szepek-135218	default	default
3	<div class=container clearfix>	12	30	0	https://magyarnarancs.hu/lelek/ha-a-mutato-ideer-135033 https://magyarnarancs.hu/szinhaz2/orokre-szepek-135218 https://magyarnarancs.hu/kepzomuveszet/jatsszunk-most-oskaoszt-135220	default	default
3	<div class=pull-left copyright>	7	4	0	https://magyarnarancs.hu/kepzomuveszet/jatsszunk-most-oskaoszt-135220 https://magyarnarancs.hu/lelek/ha-a-mutato-ideer-135033 https://magyarnarancs.hu/szinhaz2/orokre-szepek-135218	default	default
3	<div class=pull-right footer-nav>	5	24	0	https://magyarnarancs.hu/kepzomuveszet/jatsszunk-most-oskaoszt-135220 https://magyarnarancs.hu/lelek/ha-a-mutato-ideer-135033 https://magyarnarancs.hu/szinhaz2/orokre-szepek-135218	default	default
3	<ul class=nav>	5	10	0	https://magyarnarancs.hu/szinhaz2/orokre-szepek-135218 https://magyarnarancs.hu/kepzomuveszet/jatsszunk-most-oskaoszt-135220 https://magyarnarancs.hu/lelek/ha-a-mutato-ideer-135033	default	default
1	<0_MDESC_style type=text/css>	40	0	40	https://magyarnarancs.hu/kozlemeny/szolgalati-kozlemeny-233975	default	default
1	<0_MDESC_div id=mc_embed_signup>	4	13	0	https://magyarnarancs.hu/kozlemeny/szolgalati-kozlemeny-233975	default	default
1	<0_MDESC_form action=@LINK class=validate id=mc-embedded-subscribe-form method=post name=mc-embedded-subscribe-form novalidate= target=@target>	4	12	0	https://magyarnarancs.hu/kozlemeny/szolgalati-kozlemeny-233975	default	default
1	<0_MDESC_div id=mc_embed_signup_scroll>	4	11	0	https://magyarnarancs.hu/kozlemeny/szolgalati-kozlemeny-233975	default	default
1	<0_MDESC_h2>	3	0	3	https://magyarnarancs.hu/belpol/egy-sziv-egy-ceg-79658 https://magyarnarancs.hu/riport/a-vegso-elmerules-elott-80366 https://magyarnarancs.hu/riport/kik_azok_az_autistak_-_minden_forog-73839 https://magyarnarancs.hu/szinhaz2/gyertek-gyerekek-83435 https://magyarnarancs.hu/publicisztika/filozofia-es-nemzetiszocializmus-90876	cimsor	default
1	<0_MDESC_div class=mc-field-group>	1	2	0	https://magyarnarancs.hu/kozlemeny/szolgalati-kozlemeny-233975	default	default
1	<0_MDESC_label for=mce-EMAIL>	1	0	1	https://magyarnarancs.hu/kozlemeny/szolgalati-kozlemeny-233975	default	default
2	<div id=pNewsPanel>	285.5	7.5	0	https://magyarnarancs.hu/belpol/hazam-dijjak-tuntettek-kulka-janost-124603 https://magyarnarancs.hu/belpol/orban-mi-magyarok-feketeoves-valsagkezelok-vagyunk-131039	default	default
1	<div id=event_invite>	114	41	0	https://magyarnarancs.hu/snoblesse/a-pofontol-a-bucsuig-100634	default	default
