frequency	tag	average_word_count	average_descendant_num	immediate_texts_average_length	URL_example	normal_name	preserved_attribute
3197	<iframe allowtransparency=true frameborder=@NUM height=@STYLE scrolling=no src=@LINK style=@STYLE width=@STYLE>	0	0	0	https://www.blikk.hu/sztarvilag/sztarsztorik/ordog-nora-is-ragalt-a-gyori-puspok-kijelentesere/dsmsssp https://www.blikk.hu/aktualis/kulfold/nem-a-sajat-lanyat-adtak-oda-az-anyanak-22-evvel-kesobb-derult-ki/kpv2qzd https://www.blikk.hu/sztarvilag/sztarsztorik/meghitt-fotoval-unnepli-ferje-szuletesnapjat-szabo-zsofi/v6glqwb https://www.blikk.hu/sztarvilag/sztarsztorik/mi-tortent-vasary-andreval/ecqyfyz https://www.blikk.hu/sport/csapat/gyasz-elhunyt-a-magyar-valogatott-jegkorongozo/cjdxcqw	beagyazott_tartalom	default
2218	<iframe allowfullscreen=true frameborder=@NUM src=@LINK style=@STYLE>	0	0	0	https://www.blikk.hu/sztarvilag/sztarsztorik/visvader-tamas-gendersemleges-neveles/7zprzrk https://www.blikk.hu/sztarvilag/sztarsztorik/tokar-tomi-kisfia-korhaz-vallomas/lrx9cgf https://www.blikk.hu/sztarvilag/sztarsztorik/en-nem-jarattam-le-senkit-megszolalt-ganxsta-zolee-miutan-beinditotta-az-emilio/qvfp2fm https://www.blikk.hu/sztarvilag/sztarsztorik/iszak-eszti-elarulta-a-titkat/n67w6qd https://www.blikk.hu/aktualis/belfold/fa-torzseben-talalt-otthonra-egy-budapesti-hajlektalan/dxd3h2b	beagyazott_tartalom	default
1680	<iframe allowfullscreen=true allowtransparency=true frameborder=@NUM height=@STYLE scrolling=no src=@LINK style=@STYLE width=@STYLE>	0	0	0	https://www.blikk.hu/sztarvilag/sztarsztorik/kitetovaltatta-a-szemet-elveszitheti-a-latasat-a-kanadai-modell/kg041nw https://www.blikk.hu/aktualis/kulfold/migransok-rejtoztek-el-a-legismertebb-magyar-kamionos-jarmuven/wcrprtf https://www.blikk.hu/aktualis/vilag-titkai/152-ev-utan-lehetunk-ujra-szemtanui-ennek-a-ritka-egi-jelensegnek/xq5ynp7 https://www.blikk.hu/sztarvilag/sztarsztorik/bemutattak-a-terapia-befejezo-evadanak-elso-reszet/43t7zkv https://www.blikk.hu/sport/kulfoldi-foci/kassai-viktor-baratnoje-is-magara-haragitotta-a-bayern-munchent/fyy01gb	beagyazott_tartalom	default
1635	<svg height=@STYLE version=1.1 viewbox=0 0 60 60 width=@STYLE xmlns=@LINK xmlns:xlink=@LINK>	0	4	0	https://www.blikk.hu/sztarvilag/sztarsztorik/beyonce-szuletesnap-jay-z/2lewmdt https://www.blikk.hu/sztarvilag/sztarsztorik/meghato-szerenaddal-kedveskedett-egy-kislanynak-papai-joci-video/ftwfb6b https://www.blikk.hu/sztarvilag/sztarsztorik/elkepeszto-valtozason-esett-at-radics-gigi-es-gaspar-laci/b3eldpq https://www.blikk.hu/sztarvilag/sztarsztorik/nem-fogja-elhinni-mit-tetovaltatott-magara-miley-cyrus/nl9q305 https://www.blikk.hu/aktualis/kulfold/meztelenseget-ilyen-muveszien-meg-nem-abrazolta-senki-korabban/5dmye5y	null	default
1635	<g fill=none fill-rule=evenodd stroke=none stroke-width=@STYLE>	0	3	0	https://www.blikk.hu/sport/kulfoldi-foci/zlatan-ibrahimovics-markolaszta-nemi-szerv-kung-fu-rugas/jl68sd8 https://www.blikk.hu/sztarvilag/sztarsztorik/szteroiddal-kezelik-kokeny-attilat/gt7wz64 https://www.blikk.hu/sztarvilag/sztarsztorik/anynit-valtoztak-a-hollywoodi-sztarok-az-evek-alatt/pzv5zxe https://www.blikk.hu/sztarvilag/sztarsztorik/nadai-aniko-szerelem-kozossegi-oldal/z0ywx07 https://www.blikk.hu/hoppa/wtf/azert-fizetnek-ennek-a-nonek-hogy-a-kamera-elott-egyen/kh7yze3	null	default
1635	<g fill=#000000 transform=@LONG>	0	2	0	https://www.blikk.hu/sztarvilag/zene/puskas-peti-kedvenc-regi-dal-videoklip-leggomb/0wxkybv https://www.blikk.hu/sztarvilag/sztarsztorik/toth-gabi-fiatalok-velemeny-kozossegi-media-kulsosegek/lxnpxdx https://www.blikk.hu/aktualis/kulfold/egeszseges-gyerekei-szulettek-a-hiv-fertozott-meleg-ferfinak/1jfgjfk https://www.blikk.hu/aktualis/kulfold/gobe-tukor-szulok-no-babafoto-336-honap/x0hbgsh https://www.blikk.hu/sztarvilag/sztarsztorik/spice-girls-cicaharc-mel-b-beszolt-a-a-focistafelesegnek/gy8jk3w	null	default
1635	<g>	0	1	0	https://www.blikk.hu/sztarvilag/sztarsztorik/kevin-hart-oscar-hazigazda-oromhir/2qy4677 https://www.blikk.hu/hoppa/egyeb/luxushajo-tetejerol-ugrott-a-tengerbe-egy-ferfi/0tyje3r https://www.blikk.hu/sport/spanyol-foci/rakkal-kuzd-a-manchester-united-focistaja/kwjlch5 https://www.blikk.hu/sztarvilag/sztarsztorik/igy-koszontotte-fel-feleseget-szuletesnapjan-will-smith/0kpq0ms https://www.blikk.hu/sztarvilag/sztarsztorik/szandi-osszeszokott-csaladja-egymas-agyara-mennek-nyaralas/xm9jyhq	null	default
1635	<path d=@LONG>	0	0	0	https://www.blikk.hu/sztarvilag/sztarsztorik/elloptak-celeste-barber-kepeit-es-dietas-etrendet-reklamoztak-veluk/08mf5lq https://www.blikk.hu/sport/spanyol-foci/gerard-pique-shakira-tehetseg-gol/sf5vgd4 https://www.blikk.hu/sztarvilag/sztarsztorik/body-sylvi-eltort-szorfdeszka/nhl8s9v https://www.blikk.hu/sztarvilag/sztarsztorik/elkepeszto-a-hasonlosag-beyonce-es-kislanya-kozott/b1ww8dw https://www.blikk.hu/sztarvilag/szexi/fenek-hatalmas-mellek-elkepesztoen-szexi-demi-rose/8fc3w81	null	default
1414	<iframe allowfullscreen= class=giphy-embed frameborder=@NUM height=@STYLE src=@LINK width=@STYLE>	0	0	0	https://www.blikk.hu/eletmod/tippek/figyelem-a-kutyaknal-is-terjed-az-etelallergia/847ppez https://www.blikk.hu/karacsony/adventi-teendok/erre-figyeljunk-ha-ajandekot-veszunk/t5n7mx4 https://www.blikk.hu/eletmod/utazas/szivesen-utazna-eszaki-orszagba-megmutatjuk-miert-erdemes/enz80bx https://www.blikk.hu/eletmod/tippek/egyre-tobb-az-internetes-atveres/38tmjpm https://www.blikk.hu/eletmod/gasztro/igy-keszitik-a-vilag-kulonbozo-tajain-a-grillezett-kukoricat/6ml8bcw	beagyazott_tartalom	default
1398	<div class=@NUM text-center @NUM ibb-banner-decor bannerDesktopContainer id=@roadblockNUM>	0	0	0	https://www.blikk.hu/erotika/sirva-omlott-ossze-a-kamerak-elott-brigi/jqjge2v https://www.blikk.hu/erotika/polilili-kulcs-az-online-ismerkedeshez-pasik-elobb-maszturbaljanak/kepndhf https://www.blikk.hu/erotika/imadja-ha-elfenekelik-ezt-az-erzest-valtja-ki-belole/85mlydx https://www.blikk.hu/erotika/megcsalas-fantazialas-polilili/g9273kp https://www.blikk.hu/erotika/zavarba-ejtoforro-vallomas-egy-fiatal-lanytol/2y5mv98	decompose	default
